bone,metric,v14_ep001,v14_ep002,v14_ep003,v14_ep004,v14_ep005,v14_ep006,v14_ep007,v14_ep008,v14_ep009,v14_delta_ep009_ep001,v14_delta_ep009_ep004,v14_best_ep,v14_best_val,v15_ep001,v15_ep002,v15_ep003,v15_ep004,v15_ep005,v15_ep006,v15_ep007,v15_ep008,v15_ep009,v15_delta_ep009_ep001,v15_delta_ep009_ep004,v15_best_ep,v15_best_val,ep009_v15_minus_v14
pelvis,AngVelMagMAE,5.358525174145937e-14,4.734243460582585e-14,5.0612748855264486e-14,4.576451048091297e-14,5.0738509531009226e-14,4.989023856039922e-14,4.954558559754595e-14,5.411434850026951e-14,4.812524890315112e-14,-5.460002838308249e-15,2.3607384222381483e-15,4,4.576451048091297e-14,4.7609463436513664e-14,5.123757456726788e-14,4.676489162819091e-14,5.293976045842204e-14,5.06479928797602e-14,5.097284356755938e-14,5.27197860020201e-14,4.972196902797675e-14,5.0517126967035764e-14,2.9076635305220995e-15,-2.422633491386276e-15,3,4.676489162819091e-14,2.391878063884644e-15
pelvis,AngVelMagRel,,,,,,,,,,,,,,,,,,,,,,,,,,,
pelvis,AngVelDirDeg,6.704416481619763e-14,6.196066337955941e-14,6.582583463770122e-14,6.201100695218606e-14,6.63036696401699e-14,6.380177893709586e-14,6.514109997940442e-14,6.610089537360808e-14,6.524546257002246e-14,-1.798702246175174e-15,3.234455617836393e-15,2,6.196066337955941e-14,6.211113641094689e-14,6.693737767847139e-14,6.069234944803236e-14,6.769905409919133e-14,6.485038268650053e-14,6.906268092132795e-14,6.704953161695143e-14,6.509562040877409e-14,6.573369507132525e-14,3.622558660378367e-15,-1.9653590278660755e-15,3,6.069234944803236e-14,4.882325013027998e-16
thigh_l,GeoDeg,11.092083930969238,2.1423544883728027,0.7829722762107849,1.558610701560974,1.4545536994934083,1.2081320762634278,0.9102983236312866,0.878785514831543,0.9076264381408692,-10.184457492828368,-0.6509842634201048,3,0.7829722762107849,3.8446444988250734,1.3010902881622315,1.2297476053237915,1.0346662998199463,1.0513614177703858,1.193387770652771,1.1462358951568603,1.2179408550262452,1.2132436037063599,-2.6314008951187136,0.17857730388641357,4,1.0346662998199463,0.3056171655654907
thigh_l,GeoLocalDeg,11.01989803314209,2.2141433715820313,0.8299317240715027,1.5507219791412354,1.4919577836990356,1.2172177314758301,0.9584964036941528,0.9095878601074219,0.9799404859542846,-10.039957547187806,-0.5707814931869508,3,0.8299317240715027,3.9945525169372558,1.3686226606369019,1.3164622783660889,1.0933252453804017,1.143672275543213,1.3215564727783202,1.2902153730392456,1.39792160987854,1.3711169242858887,-2.623435592651367,0.27779167890548706,4,1.0933252453804017,0.3911764383316041
thigh_l,AngVelMAE,0.09662843495607376,0.03908791318535805,0.021636753529310226,0.028451265767216682,0.02643337920308113,0.02780962772667408,0.027881549298763277,0.026545466855168343,0.026100282743573188,-0.07052815221250057,-0.0023509830236434943,3,0.021636753529310226,0.07680649012327194,0.0362895704805851,0.023617296293377877,0.021366483345627785,0.02071976400911808,0.023526304215192795,0.02495081424713135,0.026244360953569412,0.028243246674537658,-0.04856324344873428,0.006876763328909873,5,0.02071976400911808,0.00214296393096447
thigh_l,AngVelMagMAE,0.13100355714559556,0.05948916003108025,0.03560335338115692,0.05000696554780006,0.045240335166454315,0.045555158704519275,0.04393263757228851,0.04052871316671371,0.037094589322805405,-0.09390896782279015,-0.012912376224994658,3,0.03560335338115692,0.09363469779491425,0.051727300882339476,0.03419899418950081,0.03372069746255875,0.033033744618296626,0.037211231887340546,0.0395065888762474,0.0417097195982933,0.043784310668706895,-0.04985038712620735,0.010063613206148146,5,0.033033744618296626,0.006689721345901491
thigh_l,AngVelMagRel,0.10971166342496871,0.052414176613092424,0.03158031292259693,0.04057137593626976,0.03509550243616104,0.03982551321387291,0.03860876783728599,0.03594588488340378,0.03111744225025177,-0.07859422117471694,-0.009453933686017994,9,0.03111744225025177,0.0787694737315178,0.04829816222190857,0.026307595148682594,0.025963498279452324,0.02819344326853752,0.030562588572502138,0.030782537907361983,0.03594355881214142,0.039379554241895674,-0.03938991948962212,0.01341605596244335,4,0.025963498279452324,0.008262111991643905
thigh_l,AngVelDirDeg,11.01989803314209,2.2141433715820313,0.8299317240715027,1.5507219791412354,1.4919577836990356,1.2172177314758301,0.9584964036941528,0.9095878601074219,0.9799404859542846,-10.039957547187806,-0.5707814931869508,3,0.8299317240715027,3.9945525169372558,1.3686226606369019,1.3164622783660889,1.0933252453804017,1.143672275543213,1.3215564727783202,1.2902153730392456,1.39792160987854,1.3711169242858887,-2.623435592651367,0.27779167890548706,4,1.0933252453804017,0.3911764383316041
thigh_r,GeoDeg,2.6387513637542725,1.5563388347625733,0.9760937809944152,0.6804160714149475,1.0326740622520447,0.8377309679985047,0.5854180216789245,0.7030216932296753,0.9969825863838195,-1.641768777370453,0.316566514968872,7,0.5854180216789245,4.570522785186768,1.8460192441940309,1.1033393383026122,0.9807878255844116,0.665486216545105,0.8843544483184814,1.1018115997314453,1.1254406690597534,0.9922932624816895,-3.578229522705078,0.011505436897277899,5,0.665486216545105,-0.00468932390213006
thigh_r,GeoLocalDeg,2.5173768997192383,1.491194248199463,1.0312046885490418,0.6618605613708496,1.0628899574279784,0.863185727596283,0.6093661904335022,0.7435360789299011,0.9809684514999389,-1.5364084482192992,0.31910789012908936,7,0.6093661904335022,4.801232814788818,1.8769425392150878,1.0477990627288818,1.0010973691940308,0.7205826759338378,0.8535215020179748,1.0714485406875611,1.151779294013977,1.0120347738265991,-3.7891980409622192,0.010937404632568315,5,0.7205826759338378,0.03106632232666018
thigh_r,AngVelMAE,0.05915725603699684,0.02908991239964962,0.0160607498139143,0.014687981829047203,0.018239324539899827,0.01729416735470295,0.014004516787827015,0.015828211419284345,0.02149856127798557,-0.03765869475901127,0.006810579448938368,7,0.014004516787827015,0.07150877714157104,0.034933813661336896,0.023976872488856316,0.019065890833735465,0.016218063607811927,0.019333844631910325,0.02326631434261799,0.024033878371119498,0.023705657571554184,-0.04780311957001686,0.004639766737818719,5,0.016218063607811927,0.0022070962935686125
thigh_r,AngVelMagMAE,0.10200212001800538,0.04454513043165207,0.021885554865002634,0.0241212148219347,0.0312522254884243,0.02839960716664791,0.021803409978747367,0.02446707747876644,0.03606496602296829,-0.06593715399503708,0.011943751201033592,7,0.021803409978747367,0.11005759239196777,0.05698565319180489,0.03975451961159706,0.030024009197950362,0.023229378461837768,0.027406693249940873,0.03508319705724716,0.03527756780385971,0.03596673458814621,-0.07409085780382156,0.005942725390195851,5,0.023229378461837768,-9.823143482207836e-05
thigh_r,AngVelMagRel,0.07457151710987091,0.04136465713381767,0.016934037394821643,0.019527669250965118,0.02549937255680561,0.025627361983060835,0.017919415980577467,0.021830196678638458,0.03365853428840637,-0.040912982821464536,0.014130865037441254,3,0.016934037394821643,0.1055692732334137,0.05375514104962349,0.036312761902809146,0.026762287318706512,0.019763070717453958,0.025057468563318253,0.03238859549164772,0.034642471373081206,0.03537486717104912,-0.07019440606236457,0.008612579852342605,5,0.019763070717453958,0.0017163328826427446
thigh_r,AngVelDirDeg,2.5173768997192383,1.491194248199463,1.0312046885490418,0.6618605613708496,1.0628899574279784,0.863185727596283,0.6093661904335022,0.7435360789299011,0.9809684514999389,-1.5364084482192992,0.31910789012908936,7,0.6093661904335022,4.801232814788818,1.8769425392150878,1.0477990627288818,1.0010973691940308,0.7205826759338378,0.8535215020179748,1.0714485406875611,1.151779294013977,1.0120347738265991,-3.7891980409622192,0.010937404632568315,5,0.7205826759338378,0.03106632232666018
upperarm_l,GeoDeg,3.074105978012085,0.9709098696708679,0.8845689773559571,0.6107478737831116,0.7215664386749268,0.627377200126648,0.5824842333793641,0.622915756702423,0.7026513695716858,-2.3714546084403993,0.09190349578857426,7,0.5824842333793641,2.246550750732422,1.051234817504883,0.6047255039215088,0.5452816247940063,0.648740017414093,0.6318105697631836,0.6422092080116272,0.502617597579956,0.5031849682331085,-1.7433657824993136,-0.04209665656089778,8,0.502617597579956,-0.1994664013385773
upperarm_l,GeoLocalDeg,2.997627305984497,1.1222577810287475,0.9035225868225097,0.6456845283508301,0.7326041340827942,0.6864240646362305,0.6497300267219543,0.7122976422309876,0.7929890632629395,-2.2046382427215576,0.14730453491210938,4,0.6456845283508301,2.6665745258331297,1.0437604665756226,0.6199577569961547,0.5526998400688171,0.7063395619392395,0.7228621125221253,0.6381635665893555,0.5461450576782226,0.508072555065155,-2.1585019707679747,-0.04462728500366209,9,0.508072555065155,-0.28491650819778447
upperarm_l,AngVelMAE,0.06786980479955673,0.022665954753756525,0.016348820924758912,0.013208441250026227,0.013979700393974781,0.01531134732067585,0.014504332654178142,0.015653665363788604,0.01740153692662716,-0.05046826787292957,0.004193095676600932,4,0.013208441250026227,0.0483002319931984,0.02261257655918598,0.01854420006275177,0.016418298706412315,0.017484927922487258,0.0176481481641531,0.0177509106695652,0.0169257752597332,0.015846743993461133,-0.03245348799973727,-0.0005715547129511826,9,0.015846743993461133,-0.0015547929331660264
upperarm_l,AngVelMagMAE,0.0712841048836708,0.023286522552371024,0.015383512526750565,0.012420633994042873,0.013849923945963382,0.01388287302106619,0.013691129349172115,0.015195833519101143,0.01700047720223665,-0.05428362768143415,0.004579843208193778,4,0.012420633994042873,0.053731948137283325,0.02481231912970543,0.0212550800293684,0.01667201742529869,0.0173898670822382,0.018616894632577895,0.019522630050778388,0.01905082128942013,0.018402108550071718,-0.03532983958721161,0.0017300911247730283,4,0.01667201742529869,0.0014016313478350667
upperarm_l,AngVelMagRel,0.08209906071424485,0.02954259030520916,0.02003294937312603,0.015602684020996094,0.01598368976265192,0.015066992864012719,0.015884952805936336,0.01803463026881218,0.01962464451789856,-0.062474416196346284,0.004021960496902467,6,0.015066992864012719,0.06435011103749275,0.02907240092754364,0.024375040829181672,0.018163125216960906,0.021721675992012024,0.02075964994728565,0.022112329304218293,0.02156425714492798,0.020477240905165672,-0.043872870132327074,0.002314115688204766,4,0.018163125216960906,0.0008525963872671113
upperarm_l,AngVelDirDeg,2.997627305984497,1.1222577810287475,0.9035225868225097,0.6456845283508301,0.7326041340827942,0.6864240646362305,0.6497300267219543,0.7122976422309876,0.7929890632629395,-2.2046382427215576,0.14730453491210938,4,0.6456845283508301,2.6665745258331297,1.0437604665756226,0.6199577569961547,0.5526998400688171,0.7063395619392395,0.7228621125221253,0.6381635665893555,0.5461450576782226,0.508072555065155,-2.1585019707679747,-0.04462728500366209,9,0.508072555065155,-0.28491650819778447
upperarm_r,GeoDeg,3.2092947959899902,1.2679208040237426,1.000111174583435,0.7908568382263184,0.6919212102890014,1.0077012062072754,0.7486753463745117,0.7401776552200318,0.6568572759628296,-2.5524375200271607,-0.13399956226348875,9,0.6568572759628296,1.9275830507278442,1.1265323877334594,0.6955749273300171,0.5857909440994262,0.7127492308616639,0.6838939428329468,0.8252747654914856,0.7830162525177002,0.6756433248519897,-1.2519397258758544,0.08985238075256352,4,0.5857909440994262,0.018786048889160134
upperarm_r,GeoLocalDeg,3.2668736457824705,1.3069580793380737,0.9291145920753479,0.8843497633934021,0.7216681718826294,1.0676062822341919,0.796929931640625,0.8124353289604187,0.7795512795448303,-2.48732236623764,-0.10479848384857182,5,0.7216681718826294,1.9592076301574708,1.1689726114273071,0.7556278586387635,0.6132154107093811,0.7790054321289063,0.655112874507904,0.8131185054779053,0.7838363409042358,0.7473247647285461,-1.2118828654289246,0.13410935401916502,4,0.6132154107093811,-0.032226514816284135
upperarm_r,AngVelMAE,0.07125212699174881,0.02303282022476196,0.014480783045291901,0.011313031800091267,0.015609092451632023,0.019123154506087304,0.01712525188922882,0.016548543609678744,0.016798044368624688,-0.05445408262312412,0.005485012568533421,4,0.011313031800091267,0.050415430963039395,0.024851708859205245,0.01873445250093937,0.014269537851214409,0.014984853938221932,0.017833898216485976,0.019203557446599007,0.01789434589445591,0.017021451145410538,-0.03339397981762886,0.002751913294196129,4,0.014269537851214409,0.00022340677678584983
upperarm_r,AngVelMagMAE,0.08005363941192627,0.027124055474996567,0.015718618966639043,0.012485728971660138,0.019490745291113852,0.02330033704638481,0.021306511759757996,0.019636839628219604,0.019876701384782793,-0.060176938027143474,0.007390972413122655,4,0.012485728971660138,0.05578720718622208,0.028378700837492943,0.017658911272883417,0.014272785559296609,0.01685078963637352,0.02101524993777275,0.02367883287370205,0.02173876278102398,0.019542835652828217,-0.03624437153339386,0.005270050093531608,4,0.014272785559296609,-0.00033386573195457597
upperarm_r,AngVelMagRel,0.08570311963558197,0.036033700406551364,0.02002374641597271,0.015403611212968826,0.024285062029957772,0.026158321648836136,0.02507537491619587,0.024119843542575837,0.0223983246833086,-0.06330479495227337,0.006994713470339775,4,0.015403611212968826,0.07014433145523072,0.035863377153873444,0.02077222168445587,0.017470015957951546,0.020417803153395652,0.02294723242521286,0.02525797002017498,0.025909898057579994,0.020445527508854866,-0.04969880394637585,0.0029755115509033196,4,0.017470015957951546,-0.0019527971744537354
upperarm_r,AngVelDirDeg,3.2668736457824705,1.3069580793380737,0.9291145920753479,0.8843497633934021,0.7216681718826294,1.0676062822341919,0.796929931640625,0.8124353289604187,0.7795512795448303,-2.48732236623764,-0.10479848384857182,5,0.7216681718826294,1.9592076301574708,1.1689726114273071,0.7556278586387635,0.6132154107093811,0.7790054321289063,0.655112874507904,0.8131185054779053,0.7838363409042358,0.7473247647285461,-1.2118828654289246,0.13410935401916502,4,0.6132154107093811,-0.032226514816284135
