sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
49,0.326093,0.174467,0.328406,0.116629,0.274777,0.223724,0.271535,0.074392,0.333012,0.157143,0.138464,0.620054,0.157422,0.227786,0.280505,0.276837,0.202675,0.157679,0.167397,0.220832,0.130817,0.113554,0.143760,0.205381,0.339744,0.283033,0.234757,0.186415,0.546884,0.436053,0.347830,0.247463,0.782098,0.240086,0.211425,0.169247,0.156589,0.333858,0.156739,0.317997,0.432434,0.129301,0.158998,0.182777,0.371516,1.676413
50,0.258223,0.175418,0.258839,0.037738,0.257986,0.225817,0.315221,0.105652,0.221085,0.135576,0.098023,0.434523,0.177017,0.197472,0.271112,0.243066,0.190208,0.055673,0.208550,0.385250,0.200408,0.146407,0.148084,0.170296,0.409725,0.280808,0.234922,0.132688,0.541805,0.457858,0.295851,0.269854,0.439033,0.160539,0.157051,0.257220,0.191147,0.176534,0.153351,0.471722,0.221974,0.143440,0.142870,0.140762,0.668557,0.627277
51,0.315130,0.192067,0.281921,0.135795,0.213715,0.101094,0.312569,0.117919,0.241832,0.143786,0.092439,0.115252,0.150614,0.177233,0.265814,0.332763,0.204306,0.122688,0.188106,0.208810,0.131471,0.087710,0.101612,0.158170,0.296160,0.273776,0.210532,0.175962,0.484924,0.458692,0.427703,0.330331,0.723733,0.283187,0.148903,0.215609,0.145846,0.114808,0.117917,0.288933,0.310842,0.156400,0.116746,0.190859,0.411058,0.582117
52,0.130668,0.191631,0.200538,0.108557,0.168183,0.356597,0.232244,0.122046,0.222876,0.107210,0.122991,0.177269,0.165693,0.175748,0.273728,0.359095,0.189507,0.103485,0.281556,0.417933,0.207236,0.214761,0.130535,0.198750,0.375098,0.300410,0.199967,0.133758,0.388877,0.483275,0.395572,0.229818,0.419670,0.116740,0.165814,0.248878,0.176631,0.253229,0.146433,0.365013,0.348810,0.210253,0.199492,0.097650,1.311983,1.946018
53,0.221056,0.200595,0.218239,0.057714,0.286946,0.700695,0.226012,0.265918,0.366487,0.120986,0.170721,0.348119,0.149809,0.202370,0.271990,0.450282,0.164184,0.179862,0.266495,0.342768,0.188254,0.342332,0.148332,0.180006,0.322560,0.251659,0.212883,0.199470,0.354674,0.398758,0.478821,0.196516,0.531194,0.149934,0.177624,0.236221,0.224465,0.469427,0.342887,0.477852,0.708630,0.204011,0.182035,0.126465,2.930266,2.655329
54,0.178056,0.183049,0.257568,0.064657,0.312426,0.276371,0.216331,0.105173,0.249858,0.144220,0.192804,0.188499,0.154170,0.235614,0.275351,0.462592,0.183576,0.255804,0.587158,0.597153,0.355737,0.228275,0.144491,0.294202,0.434054,0.254676,0.230918,0.208452,0.353584,0.380664,0.422640,0.269615,0.510942,0.232875,0.170308,0.260963,0.207271,0.227684,0.128514,0.181284,0.508718,0.131101,0.145646,0.210237,1.388214,0.727008
55,0.175147,0.176075,0.336630,0.150855,0.264265,0.293032,0.247354,0.120962,0.337923,0.148265,0.175746,0.260458,0.154706,0.270120,0.285456,0.426609,0.168691,0.235387,0.152294,0.277098,0.281121,0.200153,0.155065,0.252003,0.378875,0.230686,0.263000,0.219496,0.347778,0.355672,0.360423,0.201436,0.388517,0.082463,0.180527,0.282281,0.195076,0.215455,0.273084,0.463085,0.169047,0.177899,0.204085,0.348979,1.119373,0.797017
56,0.552236,0.151899,0.285567,0.079286,0.248879,0.537362,0.104130,0.124012,0.207290,0.141538,0.140666,0.246269,0.149340,0.274292,0.298463,0.369296,0.153512,0.211244,0.081831,0.138018,0.099271,0.117071,0.173761,0.228288,0.494340,0.247268,0.308983,0.204332,0.368015,0.366154,0.314523,0.222067,0.816177,0.116406,0.202314,0.209220,0.196666,0.243838,0.255878,0.609161,0.247448,0.123968,0.152432,0.242595,0.788414,0.912100
57,0.420934,0.162554,0.236305,0.118114,0.175946,0.405117,0.340610,0.196460,0.247631,0.076520,0.103299,0.320657,0.147597,0.255943,0.278421,0.332650,0.158033,0.198691,0.037148,0.140665,0.109863,0.115709,0.165196,0.177358,0.495641,0.217260,0.284408,0.180830,0.383137,0.340880,0.272771,0.234303,0.663849,0.077203,0.175920,0.232658,0.182954,0.152515,0.214867,0.485939,0.166472,0.134501,0.179455,0.252665,0.709833,0.888161
58,0.315697,0.188470,0.224461,0.198047,0.252430,1.024513,0.809595,0.285225,0.676034,0.075000,0.083186,0.576791,0.189075,0.247852,0.300969,0.314998,0.193423,0.130367,0.400811,0.336573,0.265954,0.289603,0.194832,0.249040,0.455801,0.252790,0.280384,0.128681,0.398776,0.363053,0.289570,0.204610,0.429206,0.356529,0.178628,0.240687,0.140129,0.656275,0.858417,1.182978,0.590397,0.108629,0.179512,0.180685,1.542677,0.695520
59,0.320879,0.170322,0.295764,0.237736,0.316035,0.465615,0.678157,0.270126,0.368945,0.112252,0.071880,0.408905,0.147261,0.271785,0.295892,0.305867,0.192416,0.228354,0.226857,0.249202,0.078939,0.117645,0.202569,0.217823,0.604510,0.217440,0.277435,0.180667,0.415090,0.368678,0.363162,0.276027,1.137004,0.680734,0.172944,0.236376,0.119279,0.355844,0.576603,0.514779,0.251171,0.172284,0.191189,0.198556,1.071862,0.426170
60,0.291984,0.184987,0.223353,0.175829,0.325569,0.473230,0.289396,0.100220,0.317658,0.061403,0.210625,0.241784,0.166146,0.150520,0.279693,0.368941,0.299613,0.175248,0.142690,0.207005,0.188176,0.219905,0.177297,0.215379,0.392920,0.329100,0.200725,0.112657,0.398113,0.293238,0.268106,0.282495,0.447299,0.303833,0.115279,0.299313,0.179612,0.406332,0.300971,0.285021,0.300159,0.129509,0.072826,0.166984,2.896816,0.375782
61,0.182024,0.217925,0.383700,0.260218,0.216942,0.172433,0.303987,0.063131,0.398229,0.168237,0.156881,0.277074,0.161265,0.316926,0.293333,0.376577,0.226965,0.155698,0.490909,0.665350,0.353304,0.218058,0.113183,0.117966,0.685626,0.208738,0.279352,0.210963,0.405686,0.413002,0.460585,0.284177,0.783451,0.943610,0.242231,0.165733,0.184126,0.232129,0.272587,0.334002,0.425804,0.132493,0.119649,0.168786,0.412120,0.272121
62,0.150294,0.201460,0.252060,0.227157,0.268094,0.339468,0.209816,0.067526,0.262135,0.135107,0.125863,0.507780,0.146830,0.239518,0.200802,0.429213,0.191633,0.207341,0.161194,0.448905,0.199681,0.296807,0.120563,0.109739,0.452762,0.196017,0.263655,0.231839,0.490336,0.390082,0.453750,0.188013,0.566848,0.149510,0.172003,0.187095,0.166131,0.438949,0.870079,0.270449,0.227715,0.135727,0.099609,0.207072,0.627558,0.597365
63,0.051357,0.205235,0.262397,0.116095,0.252312,0.275848,0.220332,0.097865,0.276107,0.147480,0.159895,0.772795,0.158996,0.234248,0.188931,0.437510,0.216807,0.156840,0.400914,0.540137,0.261472,0.348666,0.135749,0.098487,0.417104,0.252491,0.250640,0.192580,0.495119,0.384759,0.457574,0.134734,0.436754,0.415233,0.195773,0.196785,0.177932,0.595514,0.965879,0.435938,0.343337,0.137953,0.101443,0.299048,0.542573,0.525524
64,0.098087,0.181510,0.249991,0.252926,0.206101,0.499771,0.126383,0.157476,0.445063,0.156880,0.183664,0.629266,0.160412,0.260383,0.202836,0.405392,0.189518,0.183415,0.424468,0.485806,0.316321,0.251312,0.133575,0.249989,0.421376,0.257980,0.258711,0.185223,0.480593,0.424509,0.509955,0.275443,0.428165,0.324602,0.220975,0.213119,0.206080,0.480422,0.625964,0.198374,0.265929,0.176844,0.141138,0.302943,0.678913,0.312716
65,0.094874,0.178688,0.247683,0.066997,0.232144,0.587874,0.155292,0.175396,0.254852,0.175954,0.149007,0.496411,0.154435,0.229016,0.221014,0.415768,0.256632,0.179150,0.221001,0.229706,0.208842,0.338197,0.153954,0.223794,0.355739,0.308178,0.238118,0.154724,0.449564,0.431600,0.463620,0.190137,0.617496,0.162824,0.159663,0.237146,0.173504,0.378761,0.311579,0.501432,0.404307,0.135919,0.087911,0.137062,0.946328,0.385087
66,0.134628,0.176593,0.172596,0.058936,0.216614,0.563800,0.166765,0.110182,0.402003,0.120893,0.178467,0.297300,0.152635,0.237357,0.208002,0.399443,0.206762,0.171190,0.255517,0.192570,0.250831,0.164888,0.145993,0.217301,0.413712,0.288465,0.259154,0.169213,0.439895,0.431482,0.456399,0.198240,0.400525,0.266754,0.155635,0.275954,0.175183,0.193270,0.543863,0.144463,0.309029,0.182944,0.140864,0.136095,0.354716,0.418626
67,0.256436,0.161010,0.130182,0.038136,0.224201,0.339793,0.130794,0.148124,0.287019,0.129177,0.170679,0.284695,0.154649,0.248879,0.233238,0.359791,0.186818,0.145582,0.197950,0.192716,0.156019,0.078057,0.153402,0.206232,0.454210,0.286149,0.261914,0.168512,0.400762,0.436679,0.404468,0.231947,0.581055,0.601835,0.147852,0.300919,0.186118,0.248976,0.401780,0.214961,0.333654,0.179747,0.164864,0.135988,0.335261,0.268097
68,0.312693,0.163419,0.097950,0.079680,0.304522,0.181034,0.208245,0.113637,0.372496,0.118992,0.165633,0.218588,0.144580,0.241722,0.243548,0.338663,0.167207,0.131927,0.133026,0.153143,0.152554,0.140915,0.153158,0.183354,0.513377,0.274554,0.267595,0.173346,0.379931,0.416131,0.399800,0.275536,0.602990,0.633855,0.157436,0.315676,0.205852,0.338028,0.220239,0.270096,0.305390,0.203786,0.175365,0.138582,0.335940,0.238532
69,0.389032,0.159225,0.123650,0.099656,0.357378,0.237954,0.411695,0.190434,0.240585,0.122310,0.129174,0.106063,0.144863,0.234521,0.271711,0.286145,0.205107,0.144184,0.379505,0.283043,0.179166,0.091858,0.165750,0.198843,0.538819,0.278965,0.249519,0.158167,0.331959,0.409614,0.361010,0.210835,0.732121,0.534628,0.145525,0.281645,0.217627,0.245515,0.138788,0.495337,0.436655,0.134072,0.150255,0.168768,0.396735,0.283268
70,0.330337,0.155617,0.127605,0.180730,0.331599,0.212898,0.439420,0.158367,0.429204,0.125704,0.122438,0.120192,0.148856,0.224720,0.261989,0.296034,0.184438,0.201696,0.261394,0.273181,0.156481,0.069750,0.151246,0.200340,0.438078,0.263211,0.256903,0.168739,0.333378,0.394830,0.340615,0.219152,0.492962,0.510398,0.144511,0.299443,0.251069,0.250185,0.155065,0.456783,0.850384,0.108503,0.144007,0.198991,0.774715,0.253702
71,0.354868,0.166894,0.227898,0.245388,0.308214,0.218990,0.426806,0.128438,0.258235,0.058822,0.066424,0.177264,0.124513,0.211283,0.294682,0.289689,0.310001,0.184021,0.148675,0.171985,0.140327,0.163659,0.159583,0.199510,0.355480,0.299636,0.232748,0.167457,0.323620,0.387038,0.273580,0.154696,1.225269,2.336055,0.147580,0.213107,0.095074,0.975215,0.248027,0.643352,0.503094,0.184813,0.169678,0.249844,1.673223,0.280768
72,0.198826,0.169513,0.256836,0.112364,0.242936,0.254153,0.363813,0.117855,0.283496,0.081735,0.092638,0.392554,0.137921,0.210716,0.275394,0.266551,0.206229,0.280716,0.051587,0.221432,0.057598,0.223251,0.167328,0.190353,0.406025,0.227085,0.231195,0.164849,0.297400,0.364106,0.293146,0.198635,1.001295,1.400704,0.232199,0.164681,0.124137,0.753416,0.179005,0.762892,0.555482,0.133057,0.184793,0.272981,1.023535,0.222446
73,0.131043,0.207673,0.269074,0.064397,0.178646,0.333139,0.199186,0.073934,0.287327,0.058408,0.127657,0.450338,0.129727,0.209166,0.251724,0.323474,0.161306,0.264045,0.230547,0.445201,0.261671,0.275025,0.133770,0.132536,0.540586,0.167793,0.222232,0.194462,0.346127,0.338150,0.251074,0.159605,0.616387,0.690815,0.236921,0.191280,0.149762,0.316362,0.185664,0.762420,0.587093,0.107104,0.162782,0.160424,0.721061,0.250350
74,0.182162,0.186500,0.439812,0.249098,0.064790,0.533057,0.186530,0.086749,0.369456,0.042772,0.084467,0.672377,0.129939,0.212498,0.298827,0.308578,0.298581,0.219079,0.291884,0.120754,0.183133,0.259613,0.184036,0.153712,0.350500,0.258267,0.214900,0.158534,0.312548,0.360142,0.316054,0.237753,0.571729,0.383884,0.235862,0.153457,0.111740,0.271190,0.170560,0.710348,0.504929,0.107280,0.104371,0.236480,1.742020,0.241845
75,0.150785,0.211880,0.235599,0.139262,0.238178,0.624230,0.109142,0.085849,0.309931,0.134853,0.131321,0.250191,0.159957,0.214457,0.238709,0.342313,0.188018,0.136693,0.600484,0.578582,0.267002,0.179195,0.130725,0.094783,0.488032,0.221243,0.214756,0.177160,0.351955,0.353183,0.355359,0.221153,0.310650,0.152416,0.131906,0.286488,0.161705,0.387478,0.222755,0.363637,0.692144,0.159071,0.130722,0.157316,1.125023,0.228819
76,0.158261,0.177813,0.297349,0.191426,0.201495,0.558518,0.169278,0.127698,0.303891,0.116250,0.108583,0.302317,0.180779,0.238352,0.298826,0.347241,0.296561,0.179402,0.181074,0.353753,0.160637,0.163081,0.169729,0.130602,0.414400,0.265518,0.238393,0.159970,0.345391,0.360081,0.387297,0.192968,0.355133,0.149350,0.164866,0.200105,0.149272,0.211139,0.268663,0.556505,0.641289,0.126070,0.104030,0.215185,1.160769,0.265662
77,0.155743,0.185303,0.094169,0.169579,0.362865,0.304993,0.233084,0.113971,0.258756,0.158487,0.120272,0.120071,0.194867,0.234856,0.230127,0.368894,0.234642,0.157983,0.220981,0.168902,0.230883,0.120476,0.141974,0.095256,0.403809,0.280231,0.248114,0.176100,0.384851,0.359330,0.378442,0.230715,0.385362,0.078101,0.125136,0.254178,0.192211,0.431843,0.205377,0.686520,0.876317,0.199310,0.157828,0.167314,0.462081,0.286696
78,0.232178,0.140501,0.234932,0.176982,0.320574,0.178084,0.215067,0.124514,0.473343,0.143654,0.091427,0.228293,0.222928,0.301085,0.286480,0.346571,0.250075,0.156251,0.251766,0.352808,0.136592,0.124459,0.171475,0.291369,0.460487,0.270724,0.287269,0.169511,0.367926,0.378961,0.431497,0.211890,0.351170,0.078446,0.178974,0.202582,0.191334,0.270922,0.146351,0.587772,0.283639,0.198921,0.191904,0.142912,0.296107,0.306822
79,0.268200,0.151761,0.108455,0.175411,0.370515,0.122165,0.259702,0.124826,0.380869,0.126564,0.116030,0.187357,0.226310,0.280588,0.231241,0.355760,0.208108,0.148991,0.282974,0.260648,0.184360,0.111873,0.175474,0.241263,0.469401,0.286730,0.286981,0.167683,0.389770,0.378316,0.410385,0.250522,0.389542,0.292203,0.165571,0.219684,0.185715,0.192253,0.134861,0.254319,0.580507,0.242612,0.202862,0.142264,0.444621,0.358062
80,0.353448,0.149810,0.199753,0.182737,0.408736,0.174703,0.183759,0.114080,0.270360,0.140623,0.126775,0.222683,0.211208,0.266327,0.229896,0.386154,0.246261,0.201212,0.160578,0.291212,0.312024,0.095976,0.165316,0.225488,0.446058,0.281581,0.275611,0.188450,0.417856,0.359875,0.441911,0.172049,0.353921,0.123870,0.140223,0.257143,0.187316,0.190117,0.218179,0.390487,1.269792,0.211593,0.146270,0.149054,0.792196,0.360622
81,0.565346,0.158644,0.190625,0.173965,0.225465,0.450946,0.250501,0.117286,0.292115,0.144168,0.129120,0.569757,0.193024,0.251397,0.198476,0.358930,0.195304,0.179802,0.330483,0.243328,0.166331,0.119457,0.159217,0.182159,0.633070,0.286904,0.254822,0.170106,0.393668,0.381136,0.326731,0.289539,0.578897,0.330291,0.109518,0.360008,0.234102,0.457264,0.176978,1.039450,2.182592,0.233574,0.139469,0.136328,0.691796,0.299137
82,0.270596,0.158266,0.353052,0.073061,0.081121,0.234383,0.166933,0.147054,0.433909,0.096548,0.132403,0.289531,0.182834,0.238069,0.187540,0.354317,0.189627,0.205833,0.220292,0.379326,0.202159,0.091997,0.151644,0.169820,0.530744,0.284034,0.251690,0.162669,0.387538,0.393699,0.369830,0.287675,0.549238,0.218569,0.120969,0.375659,0.324480,0.475697,0.153497,0.685273,1.324266,0.145881,0.100371,0.281264,0.339472,0.317084
83,0.184055,0.202687,0.519475,0.090877,0.064654,0.523823,0.301892,0.109340,0.201735,0.094759,0.138262,0.313461,0.140149,0.201052,0.230104,0.369959,0.244703,0.232225,0.165912,0.361194,0.108486,0.117663,0.132231,0.183491,0.366033,0.284272,0.215622,0.190227,0.364639,0.380133,0.343914,0.162054,0.573004,0.231471,0.157615,0.226942,0.154838,0.588446,0.149311,0.565812,0.313038,0.114247,0.118772,0.165740,0.779792,0.283570
84,0.064216,0.197136,0.325331,0.156783,0.124389,0.870602,0.117820,0.113579,0.527442,0.091866,0.142277,0.272335,0.120626,0.198788,0.226257,0.315831,0.201109,0.239249,0.335357,0.524935,0.327835,0.105902,0.155571,0.128542,0.556256,0.335238,0.215871,0.150654,0.325493,0.403298,0.376178,0.213076,1.043667,0.552408,0.179852,0.227791,0.200527,0.914489,0.874999,0.368497,0.630157,0.134285,0.120640,0.147073,0.993044,0.203275
85,0.606517,0.237452,0.262930,0.319312,0.469667,1.294756,0.187747,0.115839,0.283231,0.077437,0.148894,0.316305,0.124160,0.190061,0.278260,0.348792,0.249428,0.191310,0.454843,0.441514,0.255349,0.192898,0.142902,0.151426,0.532519,0.301193,0.201255,0.190062,0.299021,0.391206,0.545712,0.279927,0.661450,0.940817,0.355129,0.161613,0.159401,1.220982,0.443393,0.215700,2.290113,0.105736,0.132732,0.250155,3.417436,0.626428
