sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
0,0.819618,0.210912,0.319468,0.242098,0.178253,0.795810,0.245119,0.119279,0.811235,0.129384,0.159467,0.572242,0.171390,0.254874,0.286666,0.342538,0.347340,0.228639,0.478676,0.465102,0.242708,0.469963,0.181243,0.187825,0.425625,0.274529,0.318788,0.332745,0.400447,0.258697,0.426695,0.442260,0.875667,0.416800,0.195981,0.183729,0.106555,0.677690,0.345619,1.057277,1.943126,0.207399,0.182478,0.250564,1.013414,0.469714
1,0.394173,0.180577,0.358575,0.616677,0.142487,0.800770,0.169899,0.170336,0.986495,0.119313,0.174600,0.508027,0.174897,0.232239,0.327152,0.337154,0.323922,0.328245,0.713045,0.301144,0.167766,0.361708,0.207612,0.183243,0.429438,0.247974,0.371340,0.357741,0.406890,0.288355,0.376503,0.300861,0.866206,0.384529,0.185796,0.241260,0.154493,1.308287,0.969537,0.406412,1.924269,0.155398,0.231167,0.232803,0.530227,0.394788
2,0.352669,0.157807,0.330320,0.518078,0.482795,1.404194,0.726440,0.335388,1.291302,0.108957,0.160563,0.631366,0.182051,0.206789,0.338546,0.354755,0.319767,0.190264,0.379134,0.329930,0.238040,0.230568,0.226801,0.191520,0.866807,0.208694,0.352793,0.338005,0.391308,0.296466,0.368549,0.437238,1.247199,2.446695,0.216680,0.228047,0.141492,0.585842,0.800128,0.311243,0.914911,0.216493,0.347335,0.268449,1.066258,0.278273
3,0.458608,0.221125,0.181312,0.599109,0.284647,0.377962,0.229864,0.184804,0.390795,0.180477,0.184876,0.299064,0.205542,0.311254,0.280524,0.346219,0.359705,0.221856,0.539140,0.368964,0.278068,0.259814,0.241644,0.234306,0.369265,0.276751,0.387683,0.304113,0.438151,0.280467,0.455845,0.252858,0.408715,0.400577,0.155899,0.208323,0.144685,0.722018,0.234889,0.328468,0.337205,0.157887,0.184263,0.222545,0.451815,0.294661
4,0.187271,0.142543,0.276432,0.328149,0.189337,0.375030,0.305772,0.252428,0.343291,0.111287,0.127522,0.378539,0.184233,0.255121,0.375012,0.317606,0.291823,0.278455,1.197524,0.606398,0.402896,0.271465,0.246517,0.190912,1.287073,0.208462,0.338456,0.329250,0.380995,0.328062,0.438925,0.289443,0.346271,0.209566,0.180040,0.237559,0.149312,0.699968,0.225606,0.727502,0.195040,0.277023,0.169590,0.228988,0.982732,0.425428
5,0.437450,0.181059,0.233562,0.151552,0.145861,0.777872,0.299145,0.267925,1.040029,0.150057,0.129544,0.603145,0.193563,0.299757,0.344540,0.306020,0.324092,0.166581,0.378172,0.309884,0.248917,0.155730,0.205455,0.170754,0.302215,0.294328,0.309751,0.344630,0.443955,0.309593,0.458457,0.195533,1.138723,2.201754,0.233158,0.271467,0.193751,0.964650,1.379913,0.769465,0.204025,0.310249,0.202454,0.190116,1.038438,0.259384
6,0.463059,0.173140,0.270528,0.407013,0.203379,0.551792,0.210911,0.109652,0.599012,0.145957,0.114081,0.270077,0.166471,0.281767,0.376200,0.307918,0.293992,0.167233,0.319284,0.416176,0.167771,0.270838,0.192057,0.157569,0.341964,0.248071,0.282559,0.328076,0.422403,0.311318,0.322583,0.305959,0.439689,0.661470,0.181124,0.208843,0.120061,1.689856,0.342490,0.562090,0.605936,0.264738,0.138979,0.219241,1.238465,0.270137
7,0.111014,0.191261,0.324610,0.164216,0.208771,0.384429,0.221787,0.151081,0.359496,0.151372,0.176686,0.581290,0.179007,0.264120,0.382151,0.338289,0.311096,0.227012,0.440327,0.277375,0.259136,0.365198,0.191441,0.165667,0.302570,0.239479,0.256144,0.313544,0.434073,0.317302,0.322240,0.266443,0.325232,0.396048,0.188698,0.204210,0.097368,1.910429,0.700990,0.254628,0.229965,0.147524,0.191147,0.229139,0.581226,0.316645
8,0.133674,0.178317,0.249173,0.207660,0.230232,0.436117,0.271088,0.096615,0.315773,0.150980,0.184575,0.258564,0.175803,0.269611,0.357043,0.337606,0.338795,0.333090,0.347156,0.283902,0.149253,0.291036,0.180627,0.214481,0.454279,0.276893,0.298911,0.305664,0.427598,0.306761,0.367305,0.183485,0.317080,0.284746,0.205007,0.208944,0.098744,0.623322,0.796752,0.413468,0.230408,0.169382,0.244188,0.253205,0.535995,0.312094
9,0.233381,0.163749,0.251941,0.370755,0.160742,0.474022,0.246932,0.133685,0.326060,0.131617,0.161314,0.398659,0.174988,0.261167,0.320230,0.351880,0.319779,0.188198,0.209278,0.308805,0.220852,0.150598,0.188690,0.224796,0.427723,0.292606,0.328201,0.282331,0.393869,0.282552,0.408699,0.232462,0.553879,0.397627,0.235055,0.192974,0.192640,1.338322,0.260425,0.278613,0.163391,0.177106,0.245014,0.263787,0.631904,0.278287
10,0.438680,0.172936,0.307486,0.336507,0.183948,0.358179,0.221256,0.179687,0.324265,0.125511,0.140132,0.231851,0.210498,0.268300,0.245818,0.358209,0.333707,0.181278,0.463819,0.350057,0.143090,0.183508,0.220275,0.212349,0.594654,0.298505,0.344878,0.312416,0.388731,0.311363,0.423624,0.310772,0.394005,0.283533,0.265656,0.202697,0.144319,1.160340,0.362047,0.650624,0.192354,0.161872,0.196972,0.216264,0.291478,0.280366
11,0.313036,0.178905,0.357473,0.200412,0.222550,0.367366,0.281435,0.157598,0.407926,0.134586,0.118690,0.359563,0.220733,0.263808,0.255102,0.359140,0.316305,0.210105,0.372061,0.370504,0.223182,0.218680,0.231846,0.189153,0.777940,0.276080,0.331965,0.326423,0.406935,0.354506,0.379713,0.231628,0.462929,0.462607,0.206593,0.171007,0.132494,1.033305,0.749905,0.516046,0.221077,0.183630,0.175652,0.197057,0.384538,0.307705
12,0.246007,0.191529,0.331268,0.171172,0.187643,0.364876,0.187206,0.170515,0.224870,0.175340,0.101108,0.192007,0.190219,0.303600,0.434396,0.368205,0.309367,0.184232,0.208235,0.309250,0.187168,0.205840,0.221440,0.181389,0.324947,0.260042,0.254850,0.263319,0.470261,0.330070,0.400102,0.273025,0.506926,0.416031,0.161420,0.222340,0.189444,1.475906,0.352829,0.566657,0.251210,0.152585,0.146271,0.228685,0.485091,0.385266
13,0.255002,0.202415,0.255378,0.432323,0.254298,0.322737,0.304774,0.169365,0.517609,0.179281,0.090778,0.840196,0.213620,0.264681,0.319499,0.334827,0.348797,0.187878,0.217241,0.322179,0.287689,0.415888,0.259630,0.168381,0.774816,0.251558,0.306867,0.380654,0.448365,0.410854,0.364749,0.265005,0.464756,1.458533,0.567091,0.525781,0.647365,3.276272,2.054828,0.446813,0.313261,0.176007,0.162578,0.215243,0.375195,0.305316
14,0.156950,0.177261,0.255853,0.403795,0.286434,0.435270,0.461207,0.289956,0.404122,0.157799,0.114207,0.663948,0.193359,0.213621,0.306366,0.319121,0.298936,0.204811,0.783901,0.453889,0.310813,0.261529,0.199611,0.148395,0.802905,0.232966,0.249037,0.358921,0.462789,0.363469,0.294469,0.223503,0.507641,0.545125,0.649227,0.639071,0.690632,3.001001,0.288594,0.459826,0.391473,0.195688,0.148771,0.218764,0.396550,0.297661
15,0.182303,0.185196,0.236390,0.447497,0.211630,0.299840,0.225018,0.109442,0.372468,0.152172,0.120229,0.430910,0.182860,0.219489,0.297807,0.312637,0.311578,0.197930,0.275333,0.298726,0.175603,0.193398,0.179002,0.170574,0.312696,0.250361,0.245868,0.398297,0.447099,0.353989,0.293288,0.233283,0.404027,0.706686,0.323882,0.344111,0.279346,1.917019,0.225872,0.251674,0.382129,0.145357,0.174112,0.248604,0.288834,0.287394
16,0.144687,0.170692,0.261990,0.118346,0.235539,0.298721,0.162344,0.113738,0.377510,0.145129,0.130464,0.336974,0.183034,0.226546,0.300260,0.310136,0.294853,0.195525,0.364863,0.285324,0.199550,0.188839,0.167118,0.168780,0.307716,0.247960,0.238369,0.357804,0.442306,0.332259,0.304127,0.330145,0.409540,1.476866,0.194391,0.178467,0.121508,1.688343,0.250245,0.277954,0.377564,0.150386,0.162381,0.234768,0.465562,0.313469
17,0.175131,0.168392,0.229954,0.204689,0.186375,0.695150,0.473007,0.210210,0.338308,0.158448,0.129543,0.362101,0.191524,0.259149,0.308367,0.283641,0.310827,0.204509,0.367916,0.308549,0.271787,0.217587,0.187443,0.166474,0.379810,0.264842,0.280907,0.355647,0.408036,0.301776,0.331443,0.283821,0.921593,0.670253,0.247728,0.228534,0.219522,1.688174,0.591990,0.224037,0.263402,0.171423,0.164857,0.213375,0.356383,0.336695
18,0.232436,0.162316,0.261594,0.170629,0.179669,0.751568,0.644817,0.215239,0.445520,0.160293,0.133536,0.440671,0.207225,0.264760,0.317340,0.276988,0.296738,0.181183,0.353807,0.298396,0.145847,0.318644,0.196029,0.168821,0.648931,0.265079,0.279980,0.347176,0.393656,0.305869,0.324117,0.275659,0.458647,0.486693,0.285799,0.294516,0.236379,1.945566,0.508596,0.291483,0.213069,0.161643,0.159512,0.199747,0.381270,0.287907
19,0.289294,0.167078,0.289915,0.156375,0.177748,0.772433,0.678899,0.396137,0.432574,0.168501,0.146275,0.602478,0.203875,0.291194,0.321198,0.299291,0.317057,0.176964,0.289170,0.461427,0.184672,0.233690,0.182799,0.153427,0.507833,0.280792,0.315217,0.321554,0.406379,0.270386,0.370131,0.281038,0.625851,0.413456,0.228270,0.178408,0.182780,0.862383,0.251974,0.384582,0.177892,0.151534,0.173474,0.199995,0.435156,0.277823
20,0.280388,0.164521,0.285464,0.225509,0.192644,0.776951,0.652997,0.361042,0.525253,0.167449,0.154199,0.495361,0.198335,0.301807,0.327253,0.321638,0.314828,0.180558,0.378179,0.383595,0.167608,0.380858,0.178474,0.152740,0.466525,0.283834,0.311376,0.287308,0.415544,0.269972,0.379946,0.272291,0.507501,0.494027,0.202596,0.149175,0.128827,0.955414,0.245139,0.490737,0.153470,0.151479,0.172242,0.205320,0.336147,0.290244
21,0.188740,0.153424,0.284740,0.163738,0.155060,0.444836,0.244163,0.129161,0.354993,0.154994,0.142882,0.608955,0.191822,0.277464,0.338358,0.355681,0.311453,0.180991,0.379775,0.307136,0.199409,0.195729,0.173959,0.168296,0.526657,0.288122,0.300550,0.251369,0.404301,0.279827,0.389814,0.227917,0.484680,0.368477,0.197537,0.150974,0.141696,0.840163,0.240127,0.456933,0.226564,0.147125,0.190033,0.209920,0.502001,0.371677
22,0.293021,0.174068,0.313996,0.159809,0.170367,0.506142,0.327904,0.286282,0.361832,0.163617,0.156910,0.465247,0.179816,0.297286,0.332224,0.340614,0.301900,0.152405,0.479591,0.340258,0.196369,0.589626,0.158933,0.211443,0.703231,0.289841,0.308436,0.290702,0.404493,0.273430,0.394150,0.277984,0.774062,2.206889,0.194500,0.167592,0.153481,1.317631,0.292484,0.607811,0.204475,0.161671,0.174297,0.201268,0.388768,0.321254
23,0.156039,0.178504,0.271326,0.315735,0.161014,0.522539,0.610242,0.369229,0.558005,0.147747,0.136105,0.344458,0.185151,0.285731,0.339254,0.376489,0.306924,0.154796,0.197419,0.329360,0.144798,0.150073,0.176353,0.187320,0.597393,0.306312,0.308301,0.232661,0.406119,0.285778,0.436084,0.274083,0.473013,0.370854,0.199266,0.145957,0.155599,0.620288,0.458160,0.294911,0.282145,0.159735,0.188391,0.232760,0.380446,0.272973
24,0.211634,0.172627,0.259750,0.387315,0.230953,0.469162,0.651226,0.448185,0.684671,0.144430,0.129965,0.221041,0.193996,0.274641,0.343442,0.367898,0.283873,0.193433,0.692695,0.549512,0.378233,0.266152,0.191819,0.164471,0.891407,0.301757,0.305793,0.222989,0.411100,0.307574,0.396484,0.216264,0.492326,0.364043,0.201784,0.142028,0.180347,0.652353,0.224528,0.380565,0.232825,0.159837,0.185532,0.216582,0.318209,0.311857
25,0.250605,0.190074,0.221997,0.410012,0.344725,0.466026,0.562580,0.371807,0.770120,0.151035,0.136555,0.443099,0.192923,0.265027,0.336407,0.330777,0.269083,0.269297,0.447553,0.452077,0.281318,0.252583,0.214645,0.176169,0.611856,0.294500,0.318569,0.297172,0.407139,0.297007,0.345538,0.231969,0.456596,0.294924,0.202548,0.161215,0.161811,1.147181,0.283676,0.377261,0.253313,0.185601,0.171989,0.245573,0.336346,0.417331
26,0.221352,0.178361,0.263854,0.260518,0.441508,0.572677,0.445730,0.289961,0.577769,0.146442,0.126662,1.012132,0.187648,0.242235,0.330703,0.337349,0.262708,0.279103,0.561701,0.476303,0.325300,0.183917,0.216034,0.161449,1.266856,0.279567,0.304925,0.293038,0.435203,0.308644,0.316855,0.207890,0.523268,1.059658,0.203911,0.154272,0.168656,1.097380,0.447973,0.403313,0.292892,0.192509,0.165397,0.234726,0.383532,0.360170
27,0.305132,0.183285,0.287115,0.234901,0.320516,0.450197,0.202910,0.142579,0.360088,0.153499,0.116056,0.531997,0.206575,0.245684,0.335913,0.330733,0.267593,0.260272,0.198127,0.296603,0.154591,0.246047,0.205813,0.178409,0.435500,0.275677,0.316659,0.310212,0.452520,0.341253,0.327912,0.201611,0.568141,2.462950,0.196338,0.163466,0.148263,0.861582,0.856001,0.450638,0.279219,0.166654,0.172666,0.243295,0.379088,0.272074
28,0.328899,0.174219,0.267985,0.202881,0.248082,0.507180,0.222161,0.195632,0.378400,0.149131,0.119995,0.421768,0.201955,0.212755,0.334852,0.340417,0.249220,0.184713,0.193916,0.283976,0.152207,0.223043,0.182509,0.185792,0.443223,0.246678,0.283233,0.348517,0.436560,0.342083,0.298959,0.238365,0.385433,0.923538,0.170925,0.175962,0.144954,0.947095,0.439246,0.395292,0.230294,0.155965,0.171316,0.241942,0.381397,0.278607
29,0.492526,0.171302,0.296376,0.183163,0.154004,0.592666,0.442072,0.309565,0.596600,0.151227,0.104210,0.442358,0.207668,0.219664,0.332636,0.345526,0.262195,0.199390,0.225893,0.305038,0.237228,0.297683,0.183866,0.163661,0.329646,0.244787,0.283789,0.343300,0.434281,0.357419,0.299908,0.233555,0.600930,0.326636,0.235508,0.230496,0.376083,1.444338,0.673798,0.424372,0.237356,0.170933,0.169954,0.220267,0.412823,0.305671
30,0.209747,0.165025,0.227169,0.125184,0.239673,0.664964,0.293783,0.144111,0.522220,0.138347,0.146821,0.561918,0.167586,0.241931,0.322776,0.376814,0.225590,0.177163,0.256857,0.309678,0.153448,0.252442,0.158149,0.195184,0.848267,0.276924,0.219349,0.401450,0.443303,0.324902,0.335719,0.341350,1.028058,0.592826,0.252250,0.261903,0.191161,0.879614,0.381814,0.367638,0.188417,0.193954,0.156679,0.224330,0.483417,0.320725
31,0.265841,0.159685,0.267804,0.144538,0.179479,0.466174,0.300947,0.251160,0.395420,0.139253,0.104025,0.995379,0.195784,0.232351,0.316683,0.375807,0.287255,0.208917,0.408820,0.312435,0.192483,0.282766,0.171209,0.152152,0.839442,0.251111,0.264144,0.314452,0.461451,0.349258,0.484119,0.434780,2.134499,1.737950,0.300637,0.291224,0.332307,3.627789,0.508530,0.333777,0.208666,0.148667,0.157930,0.188927,0.450420,0.453881
32,0.275915,0.174023,0.290238,0.148459,0.231187,0.343256,0.176679,0.110552,0.310873,0.143903,0.111369,0.300548,0.172796,0.267317,0.313724,0.358506,0.282204,0.184045,0.230715,0.327600,0.213873,0.267583,0.156467,0.200441,0.563452,0.256137,0.265957,0.378546,0.425561,0.318920,0.390702,0.299743,2.498828,3.262605,0.237558,0.221332,0.236996,2.305598,0.539631,0.402717,0.193356,0.180702,0.171601,0.200528,0.419611,0.425684
33,0.212100,0.172109,0.303361,0.120038,0.180607,0.389589,0.234534,0.149416,0.307608,0.152245,0.108721,0.381289,0.171099,0.265114,0.324268,0.378719,0.300823,0.181650,0.590505,0.335584,0.246001,0.423690,0.167199,0.197572,0.824490,0.267287,0.277018,0.358686,0.428416,0.325217,0.362089,0.287060,0.895054,1.139462,0.189031,0.152526,0.153869,1.239483,0.199255,0.471466,0.205797,0.152969,0.185527,0.168368,0.533354,0.296011
34,0.576465,0.185380,0.336736,0.206925,0.181402,0.474621,0.226948,0.151974,0.359579,0.149211,0.138610,0.253045,0.177275,0.296026,0.334386,0.343800,0.285021,0.199697,0.217596,0.327851,0.246191,0.293419,0.203776,0.199776,0.652353,0.272878,0.290596,0.371872,0.419132,0.305300,0.368255,0.314933,0.607307,0.572677,0.361459,0.353244,0.372714,2.621645,0.426946,0.768432,0.239464,0.177466,0.234507,0.218093,0.711588,0.514443
35,0.296712,0.172315,0.245543,0.178342,0.162507,0.419282,0.244531,0.125630,0.369206,0.163804,0.146783,0.246291,0.183270,0.298012,0.334898,0.342787,0.305464,0.181987,0.187085,0.337882,0.241618,0.330809,0.195123,0.174498,0.688808,0.267652,0.319959,0.347960,0.420606,0.318127,0.409251,0.339789,1.200577,0.570521,0.304638,0.286598,0.335763,2.959930,0.189975,0.310509,0.208511,0.177493,0.182587,0.171380,0.367105,0.493273
36,0.357569,0.183304,0.250960,0.182869,0.147300,0.398175,0.199371,0.107963,0.348481,0.153826,0.143039,0.309840,0.178384,0.275304,0.327816,0.322663,0.282014,0.189790,0.230290,0.337725,0.249820,0.327768,0.209992,0.162785,0.394041,0.263726,0.318914,0.355448,0.414014,0.305860,0.356767,0.282519,1.654342,0.720020,0.290701,0.278917,0.246633,4.052787,0.310377,0.309878,0.156534,0.190166,0.170657,0.178789,0.516037,0.496300
37,0.296342,0.188423,0.347968,0.175633,0.134164,0.351461,0.225693,0.154545,0.312223,0.156999,0.130318,0.451114,0.176221,0.260119,0.329312,0.319315,0.279561,0.186122,0.267070,0.321481,0.157065,0.414438,0.202913,0.189538,0.431798,0.269385,0.299036,0.350809,0.413817,0.298045,0.358056,0.278627,2.030633,0.857927,0.262998,0.274868,0.188299,5.451157,0.427898,0.609826,0.250244,0.168402,0.176243,0.182427,0.527622,0.474882
38,0.277758,0.183379,0.315695,0.191603,0.243551,0.474651,0.218815,0.114855,0.309166,0.151289,0.165998,0.325622,0.182412,0.249313,0.343708,0.286289,0.253593,0.195435,0.239976,0.336725,0.310579,0.264664,0.225858,0.161117,0.567240,0.265582,0.344703,0.325478,0.399325,0.301215,0.362050,0.196702,0.862777,0.297606,0.168483,0.192139,0.162957,2.421583,0.406657,0.304041,0.192053,0.185362,0.163398,0.198156,0.470550,0.333506
39,0.291146,0.179303,0.474302,0.264010,0.360962,0.510659,0.205402,0.143021,0.356667,0.155735,0.158964,0.293813,0.210011,0.245357,0.342833,0.263373,0.254844,0.196537,0.507655,0.348477,0.141642,0.213715,0.198957,0.191952,0.310427,0.256919,0.356492,0.327884,0.398649,0.301920,0.381492,0.162800,0.663936,0.272214,0.247800,0.306502,0.362694,1.038027,0.286136,0.516170,0.227764,0.192286,0.164200,0.227794,0.466777,0.368659
40,0.439103,0.148789,0.351932,0.222760,0.296842,0.466273,0.193608,0.143667,0.276123,0.152266,0.136700,0.339480,0.224916,0.214662,0.327232,0.319037,0.251075,0.173127,0.359609,0.371664,0.210269,0.194182,0.207173,0.196488,0.588237,0.245474,0.296672,0.258546,0.441224,0.333371,0.339406,0.326210,1.328926,0.737850,0.240322,0.267029,0.400563,1.991189,0.937756,0.407785,0.202453,0.151619,0.196629,0.287180,0.574784,0.360262
41,0.330706,0.158588,0.410428,0.236775,0.269200,0.372438,0.199256,0.171843,0.273620,0.165206,0.113619,0.322942,0.221055,0.256383,0.335431,0.336311,0.262322,0.202185,0.600182,0.409863,0.427013,0.282478,0.203646,0.199388,0.703110,0.264396,0.265902,0.296979,0.468061,0.326288,0.324673,0.232488,1.072216,0.384019,0.189517,0.173914,0.294488,2.856925,0.338584,0.530959,0.402300,0.173524,0.166799,0.236480,0.387236,0.854529
42,0.271127,0.165950,0.274014,0.147226,0.155652,0.278792,0.186050,0.110063,0.311121,0.159838,0.105789,0.212943,0.214040,0.266906,0.355796,0.336463,0.259904,0.187043,0.174390,0.317433,0.164251,0.183802,0.173358,0.196944,0.331370,0.288454,0.248228,0.300233,0.456166,0.322671,0.323916,0.288981,0.525462,0.265975,0.229130,0.181091,0.166161,2.091447,0.352803,0.377684,0.373247,0.169135,0.162021,0.238688,0.464967,0.572921
