sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
10,0.514317,0.216163,0.417481,0.431570,0.196522,0.530323,0.241245,0.217325,0.408858,0.140150,0.169772,0.254875,0.276335,0.329499,0.274764,0.495041,0.400197,0.230257,0.553250,0.464712,0.184641,0.238567,0.267804,0.237327,0.689940,0.338152,0.417670,0.396484,0.445069,0.374165,0.481393,0.505784,0.545643,0.346592,0.340801,0.308064,0.181305,1.703900,0.472305,0.820346,0.231657,0.186796,0.260503,0.250449,0.303793,0.310753
11,0.418824,0.207565,0.478782,0.241600,0.267714,0.550189,0.361861,0.220428,0.538808,0.145982,0.147702,0.369888,0.266892,0.311757,0.290760,0.483242,0.406430,0.284171,0.466208,0.409028,0.256433,0.303226,0.276183,0.228635,0.851003,0.316010,0.425289,0.413478,0.461061,0.383038,0.482587,0.362398,0.595470,0.655610,0.250766,0.285337,0.176657,1.388627,0.863781,0.602005,0.262088,0.199039,0.220954,0.286325,0.456012,0.389259
12,0.319329,0.272294,0.535781,0.224467,0.281565,0.466540,0.273127,0.229735,0.266195,0.244750,0.117832,0.321298,0.222456,0.374734,0.451844,0.443379,0.385269,0.215212,0.334966,0.425997,0.199893,0.252097,0.268940,0.239516,0.434102,0.348677,0.410016,0.372245,0.521372,0.356420,0.510667,0.386135,0.686856,0.541596,0.247362,0.258627,0.216656,2.056810,0.480071,1.041568,0.277607,0.193718,0.203478,0.311338,0.611412,0.401254
13,0.293913,0.283600,0.279464,0.585667,0.270794,0.407801,0.432646,0.242649,0.768400,0.195734,0.135973,0.916580,0.235575,0.315674,0.340668,0.362308,0.445515,0.280305,0.246457,0.377204,0.340538,0.472908,0.299693,0.233002,0.903741,0.293125,0.408139,0.486729,0.491084,0.446087,0.397209,0.315866,0.550709,1.872557,0.696199,0.560524,0.662562,4.274766,2.206716,0.520629,0.434163,0.196458,0.222012,0.301549,0.402740,0.349063
14,0.217592,0.252184,0.289179,0.488630,0.336034,0.588429,0.537284,0.368152,0.528426,0.166678,0.139659,0.755729,0.199690,0.275008,0.321103,0.354701,0.398454,0.276433,0.851090,0.648396,0.336442,0.365984,0.244053,0.211711,0.915129,0.294137,0.321704,0.459270,0.531090,0.391352,0.357034,0.271539,0.626497,0.812372,0.771595,0.688679,0.718320,3.752697,0.423921,0.588245,0.511419,0.214816,0.196071,0.273554,0.446606,0.311456
15,0.193468,0.266661,0.291547,0.522840,0.245985,0.326811,0.296825,0.156732,0.460560,0.169894,0.145513,0.491546,0.186747,0.282218,0.319602,0.333834,0.411236,0.247473,0.368023,0.413624,0.257612,0.249211,0.225783,0.211518,0.412353,0.292429,0.317657,0.515846,0.496203,0.363735,0.339264,0.335476,0.553664,0.997101,0.443645,0.374935,0.306706,2.292554,0.308039,0.448278,0.473955,0.170279,0.258308,0.267405,0.335077,0.345353
16,0.206860,0.237149,0.318169,0.141538,0.292796,0.368873,0.234631,0.170879,0.529268,0.186083,0.156890,0.362033,0.202368,0.299084,0.337084,0.326371,0.397436,0.247491,0.485469,0.335143,0.256082,0.238120,0.220867,0.194178,0.405560,0.290329,0.311945,0.455761,0.481203,0.348519,0.334143,0.448351,0.461955,1.737822,0.217568,0.236242,0.149624,2.938485,0.279148,0.335593,0.455865,0.175565,0.231083,0.257280,0.587549,0.369616
17,0.241578,0.220690,0.253765,0.250932,0.219262,0.875151,0.660321,0.241963,0.349032,0.209360,0.165490,0.443247,0.249114,0.342347,0.341369,0.309409,0.407253,0.232144,0.474429,0.332045,0.298838,0.308215,0.259249,0.183449,0.468267,0.275661,0.370718,0.449370,0.413376,0.347834,0.365574,0.392884,1.190405,0.944899,0.305458,0.352019,0.248673,2.074129,0.750728,0.399104,0.333149,0.181161,0.197401,0.314038,0.486283,0.441731
18,0.314351,0.201689,0.279996,0.207797,0.209505,0.918225,0.851078,0.262441,0.604447,0.176125,0.178338,0.514043,0.278928,0.332032,0.341315,0.308749,0.390920,0.239415,0.404158,0.395288,0.241046,0.361290,0.274994,0.188582,0.742773,0.283679,0.372817,0.447230,0.410839,0.375377,0.346288,0.385102,0.710082,0.749477,0.371175,0.430585,0.286821,2.792703,0.698321,0.411782,0.277573,0.181893,0.184788,0.270660,0.385514,0.354243
19,0.348665,0.207507,0.363130,0.157948,0.199740,0.950422,0.936250,0.444585,0.590525,0.195066,0.186027,0.675914,0.287595,0.395887,0.348139,0.338543,0.397101,0.226152,0.365469,0.689925,0.259893,0.321176,0.253821,0.173186,0.635972,0.339205,0.422260,0.399844,0.419468,0.354876,0.411487,0.407813,0.979712,0.562278,0.254843,0.311088,0.244838,1.063412,0.328640,0.480349,0.198770,0.169704,0.218588,0.214606,0.548464,0.330713
20,0.301534,0.198638,0.339662,0.241947,0.231369,0.947610,0.915845,0.406096,0.734895,0.204629,0.187420,0.569952,0.284094,0.421377,0.370770,0.350982,0.403985,0.235927,0.455028,0.590436,0.204257,0.514813,0.246825,0.171000,0.593527,0.337749,0.420118,0.343278,0.445348,0.349688,0.439796,0.405246,0.585303,0.813480,0.228927,0.252656,0.146617,1.204292,0.312200,0.660598,0.157171,0.177510,0.220819,0.248640,0.480526,0.349606
21,0.234475,0.194296,0.318718,0.196474,0.255130,0.504547,0.377619,0.176868,0.458218,0.175280,0.185826,0.681984,0.256508,0.370645,0.379269,0.373960,0.424567,0.193309,0.429393,0.343447,0.227072,0.257797,0.242329,0.224354,0.578613,0.301763,0.375777,0.295563,0.412531,0.371292,0.452700,0.381934,0.611164,0.404472,0.226586,0.216110,0.165654,1.292530,0.354207,0.591339,0.330854,0.182080,0.230798,0.289871,0.573151,0.458197
22,0.365771,0.217023,0.332001,0.177977,0.219365,0.692408,0.461447,0.295058,0.455950,0.170089,0.190205,0.480625,0.235904,0.412933,0.376138,0.374466,0.415409,0.186289,0.574184,0.455611,0.219253,0.676866,0.208312,0.297174,0.810291,0.318806,0.380638,0.334314,0.439546,0.354457,0.409375,0.364461,1.034130,2.449529,0.249303,0.219767,0.167705,1.983625,0.455101,0.823017,0.288178,0.202578,0.202565,0.243643,0.541812,0.409763
23,0.195264,0.236467,0.345104,0.379406,0.194721,0.780912,0.807910,0.386812,0.708548,0.189201,0.170491,0.360287,0.231736,0.405061,0.381198,0.434463,0.423282,0.167971,0.230924,0.485683,0.212906,0.199801,0.223561,0.242631,0.696422,0.330661,0.362219,0.260120,0.443810,0.357704,0.472155,0.391398,0.594959,0.442280,0.247315,0.204579,0.173953,0.994131,0.617798,0.350221,0.388926,0.196060,0.230502,0.285287,0.451522,0.307702
24,0.245311,0.236794,0.339128,0.442088,0.272859,0.670995,0.847346,0.474601,0.899589,0.175865,0.167621,0.277417,0.234699,0.387485,0.370786,0.459612,0.387455,0.236009,0.731443,0.751814,0.405629,0.382819,0.241229,0.213093,0.928606,0.330282,0.358380,0.265221,0.458511,0.387180,0.477108,0.298741,0.577930,0.416741,0.239248,0.219592,0.222090,0.942833,0.250770,0.530279,0.290848,0.202549,0.233420,0.253806,0.387471,0.387035
25,0.283400,0.256580,0.296367,0.484851,0.376010,0.627885,0.748439,0.405211,0.956567,0.155367,0.168913,0.533251,0.222516,0.365775,0.354423,0.440540,0.364529,0.301878,0.487698,0.587548,0.309829,0.331861,0.262588,0.227149,0.642493,0.344893,0.374952,0.359770,0.450254,0.374519,0.419164,0.247970,0.578369,0.348468,0.223476,0.239191,0.182121,1.605891,0.326259,0.494766,0.313978,0.215519,0.199817,0.262797,0.395950,0.519092
26,0.310190,0.245042,0.344665,0.306301,0.480140,0.732737,0.602615,0.340233,0.749099,0.176996,0.156428,1.104739,0.210535,0.339636,0.352116,0.460282,0.353219,0.322389,0.597783,0.642551,0.339901,0.246764,0.262580,0.236050,1.346509,0.328831,0.370153,0.352217,0.482647,0.361677,0.409191,0.263701,0.716580,1.166828,0.221470,0.218959,0.172508,1.470354,0.491859,0.508888,0.371314,0.219076,0.206080,0.327779,0.442738,0.465577
