sic,bone,mean_deg,p50_deg,p90_deg,count
75,upperarm_r,0.6864732901255289,0.7227436900138855,0.7335027098655701,3
24,lowerarm_l,0.6846713821093241,0.825770914554596,0.8995889782905578,3
56,ball_r,0.6822895308335623,0.821955680847168,0.8940711975097656,3
85,hand_r,0.6805060903231303,0.5474610924720764,0.8787223935127259,3
58,RUpArmTwist_l_01,0.6794011294841766,0.7925106883049011,0.8061779379844666,3
19,RUpArmTwist_l_01,0.6788985729217529,0.5360202789306641,0.9362500190734864,3
82,thigh_r,0.6782010793685913,0.6852731704711914,0.7865996360778809,3
59,upperarm_l,0.6778152883052826,0.46561500430107117,1.0171381413936615,3
0,foot_l,0.6776896218458811,0.6065744161605835,1.0765031576156616,3
29,ball_l,0.6737979451815287,0.6785533428192139,0.7154409885406494,3
77,foot_r,0.6716804007689158,0.7653105854988098,0.7831817746162415,3
17,calf_l,0.6702526013056437,0.5673494935035706,0.9448992848396301,3
58,foot_l,0.6691597203413645,0.65627521276474,0.9855838656425476,3
59,ball_l,0.6684858004252116,0.637220025062561,0.7607512712478638,3
80,foot_r,0.6663896143436432,0.7722508907318115,0.7882066249847413,3
30,upperarm_l,0.6649638414382935,0.6994624137878418,0.8287659645080566,3
14,hand_l,0.6639479796091715,0.6294283270835876,0.755729329586029,3
39,thigh_l,0.6639363765716553,0.7344818115234375,0.7409839153289794,3
6,calf_l,0.661470353603363,0.6377569437026978,0.900655198097229,3
69,calf_l,0.6602084835370382,0.7166270613670349,0.7268214583396911,3
73,calf_l,0.6576298475265503,0.6908154487609863,0.7359659671783447,3
67,thigh_l,0.6569682161013285,0.6336168646812439,0.7317097544670105,3
66,foot_r,0.6559943159421285,0.7177316546440125,0.8599748492240906,3
82,foot_r,0.6543728411197662,0.7223238945007324,0.865523099899292,3
20,RUpArmTwist_l_01,0.6529966791470846,0.5203702449798584,0.9158445835113526,3
34,hand_r,0.652353415886561,0.5164286494255066,0.8678227305412293,3
24,foot_l,0.6523530681927999,0.7631903290748596,0.9428332448005676,3
48,foot_l,0.6518170237541199,0.5965915322303772,0.7805947422981262,3
24,RUpArmTwist_l_01,0.6512259940306345,0.730073869228363,0.8473464369773864,3
10,thigh_r,0.6506236493587494,0.7070179581642151,0.8203457474708558,3
14,LCalfTwist_01,0.6492266754309336,0.6617915630340576,0.7715950012207031,3
18,hand_r,0.6489307284355164,0.6225101351737976,0.7427726149559021,3
13,LCalfTwist_03,0.6473652521769205,0.6473267078399658,0.662561559677124,3
18,RUpArmTwist_l_01,0.6448167661825815,0.5316007137298584,0.8510777473449707,3
81,hand_l,0.6420274575551351,0.5961818099021912,0.7273515105247498,3
58,ball_r,0.6410146355628967,0.6955199241638184,0.7869284629821778,3
46,thigh_l,0.6403940816720327,0.7178118228912354,0.7444679260253906,3
14,LCalfTwist_02,0.6390710473060608,0.6211968660354614,0.68867928981781,3
61,foot_r,0.6387788752714793,0.7111731767654419,0.7766692876815796,3
62,ball_r,0.6354033748308817,0.597364604473114,0.8040448069572449,3
9,foot_r,0.6319042841593424,0.6961604356765747,0.7443026304244995,3
2,hand_l,0.631365954875946,0.6509701013565063,0.7187291860580445,3
54,calf_r,0.6305452783902487,0.6133479475975037,0.7383254408836365,3
81,foot_l,0.6286195119222006,0.5817332863807678,0.793835461139679,3
83,foot_l,0.628318727016449,0.5884464979171753,0.8908502340316773,3
66,upperarm_l,0.6280076205730438,0.5638004541397095,0.8256934881210327,3
64,foot_l,0.6278891960779825,0.4804217517375946,0.857117360830307,3
