bone,epoch,metric,v9,v10,delta(v10-v9)
hand_r,3,AngVelMAE,0.02086510993540287,0.02101542353630066,0.000150313600897789
hand_r,3,AngVelMagMAE,0.021050000190734865,0.025859637930989266,0.0048096377402544015
hand_r,4,AngVelMAE,0.015151174739003181,0.019743814319372176,0.004592639580368995
hand_r,4,AngVelMagMAE,0.018552812933921813,0.02268770821392536,0.004134895280003548
hand_r,5,AngVelMAE,0.01347303669899702,0.022878368198871613,0.009405331499874593
hand_r,5,AngVelMagMAE,0.016798806563019752,0.02555978447198868,0.008760977908968928
hand_r,6,AngVelMAE,0.013556708209216594,0.020752496272325515,0.007195788063108921
hand_r,6,AngVelMagMAE,0.01674643363803625,0.024958940222859383,0.008212506584823132
hand_r,7,AngVelMAE,0.01611402314156294,0.018762066215276717,0.0026480430737137774
hand_r,7,AngVelMagMAE,0.02064235396683216,0.02395486570894718,0.0033125117421150194
hand_r,8,AngVelMAE,0.017944765090942384,0.019512755051255225,0.001567989960312842
hand_r,8,AngVelMagMAE,0.022832992300391198,0.02553643211722374,0.002703439816832541
hand_r,9,AngVelMAE,0.019034789875149727,0.01956089921295643,0.000526109337806703
hand_r,9,AngVelMagMAE,0.02363034337759018,0.02545510157942772,0.001824758201837539
hand_r,10,AngVelMAE,0.02165040038526058,0.020004121214151384,-0.0016462791711091967
hand_r,10,AngVelMagMAE,0.028198549523949623,0.02576167955994606,-0.0024368699640035622
hand_r,11,AngVelMAE,0.02273155003786087,0.020708606019616126,-0.0020229440182447447
hand_r,11,AngVelMagMAE,0.02949378676712513,0.02679472528398037,-0.0026990614831447594
hand_r,12,AngVelMAE,0.02112170308828354,0.02066373862326145,-0.0004579644650220885
hand_r,12,AngVelMagMAE,0.025569572672247888,0.02619563564658165,0.0006260629743337631
head,1,AngVelMAE,0.03397673480212689,0.03499177768826485,0.0010150428861379623
head,1,AngVelMagMAE,0.03245196044445038,0.038406085968017575,0.005954125523567194
head,2,AngVelMAE,0.013393155671656132,0.0173854261636734,0.003992270492017268
head,2,AngVelMagMAE,0.014223777689039707,0.017507478967308997,0.0032837012782692895
head,3,AngVelMAE,0.009898963198065758,0.012842449359595776,0.002943486161530017
head,3,AngVelMagMAE,0.01103330310434103,0.013368183933198451,0.002334880828857421
head,4,AngVelMAE,0.007257749233394862,0.009167718514800072,0.0019099692814052108
head,4,AngVelMagMAE,0.007704415358603001,0.00938798040151596,0.0016835650429129594
head,5,AngVelMAE,0.006285018939524889,0.008501529693603516,0.0022165107540786265
head,5,AngVelMagMAE,0.006019394379109144,0.009263889119029044,0.0032444947399199
head,6,AngVelMAE,0.00558018907904625,0.007953743170946836,0.002373554091900586
head,6,AngVelMagMAE,0.005567917414009571,0.009035654179751874,0.003467736765742303
head,7,AngVelMAE,0.005814438499510288,0.008696170710027217,0.002881732210516929
head,7,AngVelMagMAE,0.006023833621293306,0.010072823241353035,0.004048989620059729
head,8,AngVelMAE,0.006289447471499443,0.00973051656037569,0.0034410690888762472
head,8,AngVelMagMAE,0.006746698264032602,0.011328237876296044,0.004581539612263442
head,9,AngVelMAE,0.006947658210992813,0.010720574483275413,0.0037729162722825995
head,9,AngVelMagMAE,0.007556568365544081,0.012483344972133636,0.004926776606589555
head,10,AngVelMAE,0.007614597119390965,0.011039186269044876,0.0034245891496539112
head,10,AngVelMagMAE,0.007980089075863362,0.012560619972646236,0.004580530896782875
head,11,AngVelMAE,0.007719307113438845,0.011644567549228668,0.0039252604357898225
head,11,AngVelMagMAE,0.007957635540515184,0.01315549835562706,0.005197862815111877
head,12,AngVelMAE,0.007275816984474659,0.011944063194096088,0.004668246209621429
head,12,AngVelMagMAE,0.007612869143486023,0.012996920384466648,0.005384051240980625
index_01_l,1,AngVelMAE,0.041557615250349046,0.03283827044069767,-0.008719344809651378
index_01_l,1,AngVelMagMAE,0.04908740147948265,0.03746217414736748,-0.01162522733211517
index_01_l,2,AngVelMAE,0.016304790042340755,0.01670894119888544,0.00040415115654468536
index_01_l,2,AngVelMagMAE,0.017619051970541477,0.020759183913469315,0.0031401319429278374
index_01_l,3,AngVelMAE,0.01237933076918125,0.010257219523191452,-0.002122111245989799
index_01_l,3,AngVelMagMAE,0.014454961568117142,0.010639336332678795,-0.003815625235438347
index_01_l,4,AngVelMAE,0.009171796776354314,0.007432650495320559,-0.0017391462810337549
index_01_l,4,AngVelMagMAE,0.011441038735210896,0.008269616402685642,-0.003171422332525254
index_01_l,5,AngVelMAE,0.007450940646231174,0.007673297356814146,0.00022235671058297175
index_01_l,5,AngVelMagMAE,0.009062983281910419,0.008176605124026537,-0.0008863781578838815
index_01_l,6,AngVelMAE,0.008066285029053688,0.00889360960572958,0.0008273245766758919
index_01_l,6,AngVelMagMAE,0.009565656632184982,0.009463292919099331,-0.0001023637130856507
index_01_l,7,AngVelMAE,0.008291635289788246,0.009875207021832467,0.001583571732044221
index_01_l,7,AngVelMagMAE,0.010166438855230808,0.01060151420533657,0.00043507535010576213
index_01_l,8,AngVelMAE,0.008736490458250045,0.010894454829394818,0.002157964371144773
index_01_l,8,AngVelMagMAE,0.010769466124475002,0.012500236928462981,0.0017307708039879799
index_01_l,9,AngVelMAE,0.008820444904267788,0.010997669585049153,0.0021772246807813655
index_01_l,9,AngVelMagMAE,0.010866660624742508,0.012780590727925301,0.0019139301031827934
index_01_l,10,AngVelMAE,0.009021625481545925,0.011625598557293415,0.0026039730757474906
index_01_l,10,AngVelMagMAE,0.010483033210039138,0.014260186813771725,0.0037771536037325866
index_01_l,11,AngVelMAE,0.00981585793197155,0.012582608871161938,0.0027667509391903888
index_01_l,11,AngVelMagMAE,0.011261096224188805,0.015813053026795386,0.004551956802606581
index_01_l,12,AngVelMAE,0.010442822985351086,0.01258919183164835,0.002146368846297264
index_01_l,12,AngVelMagMAE,0.011959238722920418,0.015396236442029476,0.0034369977191090577
index_01_r,1,AngVelMAE,0.05022928342223167,0.04206854030489922,-0.008160743117332454
index_01_r,1,AngVelMagMAE,0.060809464752674104,0.05151560828089714,-0.009293856471776961
index_01_r,2,AngVelMAE,0.025144223123788834,0.022634517028927804,-0.002509706094861029
index_01_r,2,AngVelMagMAE,0.03141399100422859,0.02881961166858673,-0.0025943793356418623
index_01_r,3,AngVelMAE,0.016742726415395738,0.014068559929728507,-0.0026741664856672308
index_01_r,3,AngVelMagMAE,0.020802664384245873,0.01596206184476614,-0.004840602539479735
index_01_r,4,AngVelMAE,0.011210778541862965,0.013151172176003456,0.0019403936341404904
index_01_r,4,AngVelMagMAE,0.012363846600055694,0.016784550994634627,0.004420704394578933
index_01_r,5,AngVelMAE,0.010486249625682832,0.014427422545850277,0.0039411729201674454
index_01_r,5,AngVelMagMAE,0.012083684466779232,0.01940704621374607,0.007323361746966838
index_01_r,6,AngVelMAE,0.010047756507992745,0.012956233508884907,0.0029084770008921627
index_01_r,6,AngVelMagMAE,0.012841293960809708,0.016414518654346465,0.0035732246935367574
index_01_r,7,AngVelMAE,0.010171423107385636,0.011014293134212493,0.0008428700268268575
index_01_r,7,AngVelMagMAE,0.013435304351150989,0.013745559751987458,0.0003102554008364688
index_01_r,8,AngVelMAE,0.011211607046425343,0.011658229678869248,0.0004466226324439052
index_01_r,8,AngVelMagMAE,0.014748788066208362,0.014214644953608514,-0.0005341431125998487
index_01_r,9,AngVelMAE,0.012227868661284447,0.012135808542370796,-9.20601189136512e-05
index_01_r,9,AngVelMagMAE,0.016381504014134407,0.014342557452619076,-0.0020389465615153306
index_01_r,10,AngVelMAE,0.013155877962708474,0.013540835492312909,0.00038495752960443497
index_01_r,10,AngVelMagMAE,0.017439180240035056,0.014773865230381489,-0.0026653150096535676
index_01_r,11,AngVelMAE,0.014570855349302293,0.014455098286271095,-0.00011575706303119764
index_01_r,11,AngVelMagMAE,0.01986522562801838,0.015485607460141182,-0.004379618167877198
index_01_r,12,AngVelMAE,0.015149864554405212,0.014463937655091286,-0.0006859268993139253
index_01_r,12,AngVelMagMAE,0.020516758784651756,0.015704542770981787,-0.004812216013669969
lowerarm_l,1,AngVelMAE,0.11454945355653763,0.07505032867193222,-0.03949912488460541
lowerarm_l,1,AngVelMagMAE,0.1337847590446472,0.09083311557769776,-0.04295164346694945
lowerarm_l,2,AngVelMAE,0.03544082269072533,0.02855673134326935,-0.006884091347455979
lowerarm_l,2,AngVelMagMAE,0.03952416926622391,0.031451282650232316,-0.008072886615991592
lowerarm_l,3,AngVelMAE,0.025889503955841064,0.02151503674685955,-0.004374467208981513
lowerarm_l,3,AngVelMagMAE,0.0305119089782238,0.02423844560980797,-0.0062734633684158325
lowerarm_l,4,AngVelMAE,0.019537865370512008,0.022341780737042426,0.0028039153665304177
lowerarm_l,4,AngVelMagMAE,0.02240564487874508,0.029342702776193618,0.006937057897448539
lowerarm_l,5,AngVelMAE,0.0174046378582716,0.024660341814160346,0.007255703955888745
lowerarm_l,5,AngVelMagMAE,0.0200245950371027,0.03376071564853191,0.013736120611429214
lowerarm_l,6,AngVelMAE,0.020750141143798827,0.025388470292091368,0.0046383291482925415
lowerarm_l,6,AngVelMagMAE,0.025244181975722313,0.03476980030536651,0.0095256183296442
lowerarm_l,7,AngVelMAE,0.02494690977036953,0.023765674978494643,-0.0011812347918748849
lowerarm_l,7,AngVelMagMAE,0.03045036382973194,0.03360600918531418,0.0031556453555822393
lowerarm_l,8,AngVelMAE,0.02553604170680046,0.02656858004629612,0.0010325383394956603
lowerarm_l,8,AngVelMagMAE,0.030516889691352845,0.037910180538892745,0.0073932908475399
lowerarm_l,9,AngVelMAE,0.023679814487695693,0.026627189293503762,0.0029473748058080687
lowerarm_l,9,AngVelMagMAE,0.028292615711688996,0.037301245331764224,0.009008629620075228
lowerarm_l,10,AngVelMAE,0.02526170387864113,0.028735941648483275,0.0034742377698421464
lowerarm_l,10,AngVelMagMAE,0.030805671587586403,0.04034881517291069,0.009543143585324286
lowerarm_l,11,AngVelMAE,0.026999498531222344,0.028755638748407364,0.0017561402171850198
lowerarm_l,11,AngVelMagMAE,0.03174434378743172,0.0402171365916729,0.00847279280424118
lowerarm_l,12,AngVelMAE,0.02676314637064934,0.0275861032307148,0.0008229568600654595
lowerarm_l,12,AngVelMagMAE,0.032193968445062636,0.03873225972056389,0.006538291275501255
lowerarm_r,1,AngVelMAE,0.08733079135417939,0.060353610664606094,-0.02697718068957329
lowerarm_r,1,AngVelMagMAE,0.10555665642023086,0.06742437779903412,-0.03813227862119674
lowerarm_r,2,AngVelMAE,0.024414287880063057,0.03203294984996319,0.007618661969900131
lowerarm_r,2,AngVelMagMAE,0.030579504370689393,0.04312288984656334,0.012543385475873945
lowerarm_r,3,AngVelMAE,0.021308113634586335,0.024061569571495058,0.0027534559369087226
lowerarm_r,3,AngVelMagMAE,0.02691270224750042,0.03498634025454521,0.00807363800704479
lowerarm_r,4,AngVelMAE,0.017143387347459793,0.01949246972799301,0.0023490823805332184
lowerarm_r,4,AngVelMagMAE,0.022493702918291093,0.027102107554674147,0.004608404636383054
lowerarm_r,5,AngVelMAE,0.01555649060755968,0.020964406430721283,0.005407915823161602
lowerarm_r,5,AngVelMagMAE,0.020117247849702834,0.02914264500141144,0.009025397151708605
lowerarm_r,6,AngVelMAE,0.01725577041506767,0.02292887344956398,0.005673103034496307
lowerarm_r,6,AngVelMagMAE,0.021642173081636427,0.02976078763604164,0.008118614554405212
lowerarm_r,7,AngVelMAE,0.01876927725970745,0.022691158577799797,0.003921881318092346
lowerarm_r,7,AngVelMagMAE,0.02399773560464382,0.027917409688234328,0.0039196740835905075
lowerarm_r,8,AngVelMAE,0.02095852345228195,0.022057200968265533,0.0010986775159835815
lowerarm_r,8,AngVelMagMAE,0.026375754922628402,0.026753532886505126,0.00037777796387672424
lowerarm_r,9,AngVelMAE,0.022606787830591203,0.02180550470948219,-0.0008012831211090116
lowerarm_r,9,AngVelMagMAE,0.02847961001098156,0.02561785988509655,-0.002861750125885007
lowerarm_r,10,AngVelMAE,0.026000304520130156,0.02218118719756603,-0.003819117322564125
lowerarm_r,10,AngVelMagMAE,0.03143186829984188,0.02467609941959381,-0.006755768880248071
lowerarm_r,11,AngVelMAE,0.027086277306079865,0.02425483763217926,-0.0028314396739006036
lowerarm_r,11,AngVelMagMAE,0.03257088512182236,0.02660011611878872,-0.00597076900303364
lowerarm_r,12,AngVelMAE,0.024972353503108023,0.024795112386345863,-0.00017724111676216056
lowerarm_r,12,AngVelMagMAE,0.028742432966828345,0.026902304217219352,-0.0018401287496089928
middle_01_l,1,AngVelMAE,0.03171297274529934,0.027642853930592536,-0.0040701188147068065
middle_01_l,1,AngVelMagMAE,0.03911205977201462,0.026686013117432593,-0.012426046654582024
middle_01_l,2,AngVelMAE,0.015302052907645702,0.014239738695323467,-0.0010623142123222344
middle_01_l,2,AngVelMagMAE,0.016413674876093864,0.01574940588325262,-0.0006642689928412424
middle_01_l,3,AngVelMAE,0.011326255463063716,0.009344912692904472,-0.001981342770159244
middle_01_l,3,AngVelMagMAE,0.012021313980221748,0.010950983688235282,-0.0010703302919864658
middle_01_l,4,AngVelMAE,0.007329272571951151,0.006712083332240581,-0.0006171892397105697
middle_01_l,4,AngVelMagMAE,0.007863229140639305,0.008256557863205671,0.0003933287225663662
middle_01_l,5,AngVelMAE,0.0061787995509803295,0.006366047076880932,0.00018724752590060234
middle_01_l,5,AngVelMagMAE,0.006924798619002104,0.0074532050639390945,0.0005284064449369904
middle_01_l,6,AngVelMAE,0.005682317074388266,0.0058898660354316235,0.00020754896104335785
middle_01_l,6,AngVelMagMAE,0.007028729934245348,0.00629267655313015,-0.000736053381115198
middle_01_l,7,AngVelMAE,0.0060444104485213755,0.005738583393394947,-0.00030582705512642843
middle_01_l,7,AngVelMagMAE,0.007568638306111097,0.006400418747216463,-0.0011682195588946344
middle_01_l,8,AngVelMAE,0.006796257384121418,0.006348830461502075,-0.0004474269226193428
middle_01_l,8,AngVelMagMAE,0.008359537087380886,0.00798562215641141,-0.00037391493096947635
middle_01_l,9,AngVelMAE,0.007179515156894922,0.00636835265904665,-0.0008111624978482728
middle_01_l,9,AngVelMagMAE,0.008739076647907495,0.008223217725753785,-0.0005158589221537103
middle_01_l,10,AngVelMAE,0.0078073786571621895,0.007078391220420599,-0.0007289874367415903
middle_01_l,10,AngVelMagMAE,0.009159529209136963,0.009354286827147007,0.00019475761801004444
middle_01_l,11,AngVelMAE,0.008648006059229375,0.007866837829351426,-0.0007811682298779488
middle_01_l,11,AngVelMagMAE,0.010223503410816192,0.010559937171638011,0.0003364337608218193
middle_01_l,12,AngVelMAE,0.008776684664189816,0.008237318135797977,-0.0005393665283918384
middle_01_l,12,AngVelMagMAE,0.010128119215369224,0.011109049059450626,0.0009809298440814022
middle_01_r,1,AngVelMAE,0.049679163843393326,0.04250653758645058,-0.007172626256942746
middle_01_r,1,AngVelMagMAE,0.059254971146583554,0.05170305594801903,-0.007551915198564525
middle_01_r,2,AngVelMAE,0.024684175848960876,0.022698300331830977,-0.0019858755171298995
middle_01_r,2,AngVelMagMAE,0.02858741357922554,0.02727094106376171,-0.0013164725154638304
middle_01_r,3,AngVelMAE,0.0167607456445694,0.01390854623168707,-0.0028521994128823287
middle_01_r,3,AngVelMagMAE,0.018524903059005737,0.015292815305292607,-0.00323208775371313
middle_01_r,4,AngVelMAE,0.010747155360877513,0.01305105108767748,0.002303895726799966
middle_01_r,4,AngVelMagMAE,0.011305573768913746,0.015681950189173222,0.004376376420259476
middle_01_r,5,AngVelMAE,0.0099334254860878,0.014480583928525447,0.004547158442437648
middle_01_r,5,AngVelMagMAE,0.010453859902918338,0.018840092048048974,0.008386232145130635
middle_01_r,6,AngVelMAE,0.009600650891661644,0.012829285860061646,0.003228634968400002
middle_01_r,6,AngVelMagMAE,0.011140387319028378,0.015870840474963187,0.004730453155934809
middle_01_r,7,AngVelMAE,0.009705389849841595,0.010960363037884235,0.00125497318804264
middle_01_r,7,AngVelMagMAE,0.01194018218666315,0.013421522453427315,0.001481340266764164
middle_01_r,8,AngVelMAE,0.010977083630859853,0.011494094133377075,0.0005170105025172223
middle_01_r,8,AngVelMagMAE,0.013624668307602405,0.01351104062050581,-0.00011362768709659472
middle_01_r,9,AngVelMAE,0.011951720342040062,0.011713345348834992,-0.0002383749932050698
middle_01_r,9,AngVelMagMAE,0.015316132828593254,0.013199246674776077,-0.002116886153817178
middle_01_r,10,AngVelMAE,0.012884841300547123,0.012794618122279644,-9.022317826747929e-05
middle_01_r,10,AngVelMagMAE,0.01594183947890997,0.013484200090169906,-0.0024576393887400638
middle_01_r,11,AngVelMAE,0.014343098551034928,0.013502241857349873,-0.0008408566936850548
middle_01_r,11,AngVelMagMAE,0.018207886442542075,0.013912253454327584,-0.004295632988214492
middle_01_r,12,AngVelMAE,0.015078486315906048,0.013501277007162572,-0.0015772093087434765
middle_01_r,12,AngVelMagMAE,0.018915287777781488,0.013749153912067413,-0.005166133865714075
neck_01,1,AngVelMAE,0.04373051524162293,0.031450049951672554,-0.012280465289950374
neck_01,1,AngVelMagMAE,0.05934869647026062,0.034389495849609375,-0.024959200620651247
neck_01,2,AngVelMAE,0.01589789055287838,0.015985430032014847,8.753947913646767e-05
neck_01,2,AngVelMagMAE,0.017974574491381644,0.01914278008043766,0.0011682055890560178
neck_01,3,AngVelMAE,0.011309748888015747,0.010585036873817445,-0.0007247120141983029
neck_01,3,AngVelMagMAE,0.012539230287075043,0.01343940980732441,0.0009001795202493671
neck_01,4,AngVelMAE,0.008552930131554604,0.008478238061070443,-7.469207048416138e-05
neck_01,4,AngVelMagMAE,0.009774955175817012,0.010732697136700154,0.000957741960883142
neck_01,5,AngVelMAE,0.007546488288789987,0.008749151788651943,0.0012026634998619553
neck_01,5,AngVelMagMAE,0.008652571961283684,0.012086213193833828,0.0034336412325501435
neck_01,6,AngVelMAE,0.007964314427226782,0.008411534316837787,0.0004472198896110051
neck_01,6,AngVelMagMAE,0.009009448625147343,0.011884114146232605,0.002874665521085262
neck_01,7,AngVelMAE,0.00863545723259449,0.008220225386321545,-0.00041523184627294436
neck_01,7,AngVelMagMAE,0.010102926753461361,0.011322170682251453,0.0012192439287900918
neck_01,8,AngVelMAE,0.009134976752102375,0.010308611392974853,0.0011736346408724781
neck_01,8,AngVelMagMAE,0.010878330655395984,0.013967028073966502,0.003088697418570518
neck_01,9,AngVelMAE,0.009815874136984348,0.011724402196705341,0.0019085280597209934
neck_01,9,AngVelMagMAE,0.01154183130711317,0.016793196275830268,0.0052513649687170975
neck_01,10,AngVelMAE,0.01145386602729559,0.01265257466584444,0.0011987086385488507
neck_01,10,AngVelMagMAE,0.01407129392027855,0.017576617747545244,0.003505323827266694
neck_01,11,AngVelMAE,0.012811035662889481,0.013633254542946815,0.0008222188800573339
neck_01,11,AngVelMagMAE,0.015374719351530074,0.01811820864677429,0.0027434892952442162
neck_01,12,AngVelMAE,0.012915766984224319,0.013605974800884723,0.0006902078166604042
neck_01,12,AngVelMagMAE,0.015237610414624214,0.017557135596871377,0.002319525182247163
pelvis,1,AngVelMAE,2.6217345826316623e-14,2.6907486926509157e-14,6.901411001925337e-16
pelvis,1,AngVelMagMAE,4.8899503424324614e-14,4.949672196088474e-14,5.972185365601288e-16
pelvis,2,AngVelMAE,2.8828073825662436e-14,2.6173051762999265e-14,-2.6550220626631707e-15
pelvis,2,AngVelMagMAE,5.487412824481397e-14,4.7930426581898125e-14,-6.943701662915844e-15
pelvis,3,AngVelMAE,2.7936296871189197e-14,2.8439817978376765e-14,5.035211071875686e-16
pelvis,3,AngVelMagMAE,5.3105328294555944e-14,5.388568687396053e-14,7.803585794045861e-16
pelvis,4,AngVelMAE,2.7958962456418186e-14,2.6187242952997564e-14,-1.771719503420622e-15
pelvis,4,AngVelMagMAE,5.3010332533081835e-14,4.6914108340311014e-14,-6.0962241927708206e-15
pelvis,5,AngVelMAE,2.6682489225916816e-14,2.5907462210695426e-14,-7.750270152213899e-16
pelvis,5,AngVelMagMAE,4.9089001635284346e-14,4.730792919406014e-14,-1.781072441224207e-15
pelvis,6,AngVelMAE,2.7965420235608052e-14,2.7060505461309718e-14,-9.049147742983341e-16
pelvis,6,AngVelMagMAE,5.230192499797517e-14,5.175120518208752e-14,-5.507198158876504e-16
pelvis,7,AngVelMAE,2.7253729261984652e-14,2.7555627389792316e-14,3.01898127807664e-16
pelvis,7,AngVelMagMAE,5.1503097712188654e-14,5.189760500143824e-14,3.945072892495849e-16
pelvis,8,AngVelMAE,2.6332696805952786e-14,2.916306349784025e-14,2.830366691887464e-15
pelvis,8,AngVelMagMAE,4.9196993592674764e-14,5.608623374758759e-14,6.889240154912826e-15
pelvis,9,AngVelMAE,2.7142096756986936e-14,2.8281165996850607e-14,1.1390692398636714e-15
pelvis,9,AngVelMagMAE,5.0458446557329064e-14,5.371400888095831e-14,3.255562323629247e-15
pelvis,10,AngVelMAE,2.6479652617730082e-14,2.6934504567021135e-14,4.548519492910534e-16
pelvis,10,AngVelMagMAE,4.9309084511903536e-14,4.950003894190619e-14,1.909544300026542e-16
pelvis,11,AngVelMAE,2.8152713450399493e-14,2.570751025791386e-14,-2.4452031924856335e-15
pelvis,11,AngVelMagMAE,5.2978520008462035e-14,4.6981298381819014e-14,-5.997221626643021e-15
pelvis,12,AngVelMAE,2.599589414445467e-14,2.7290012087686882e-14,1.2941179432322126e-15
pelvis,12,AngVelMagMAE,4.7564441941301204e-14,5.089100934283289e-14,3.3265674015316867e-15
pinky_01_l,1,AngVelMAE,0.10319514125585556,0.06960766464471817,-0.033587476611137396
pinky_01_l,1,AngVelMagMAE,0.09363555163145065,0.07189395725727081,-0.021741594374179843
pinky_01_l,2,AngVelMAE,0.04162835478782654,0.027141736447811128,-0.014486618340015411
pinky_01_l,2,AngVelMagMAE,0.034806111454963685,0.029120493680238724,-0.005685617774724962
pinky_01_l,3,AngVelMAE,0.03899223208427429,0.020657186582684516,-0.018335045501589774
pinky_01_l,3,AngVelMagMAE,0.029441298544406892,0.02144395187497139,-0.007997346669435502
pinky_01_l,4,AngVelMAE,0.024579842016100882,0.017190510779619216,-0.0073893312364816666
pinky_01_l,4,AngVelMagMAE,0.018428755179047584,0.019851147755980493,0.0014223925769329092
pinky_01_l,5,AngVelMAE,0.016362763196229934,0.02038422375917435,0.004021460562944414
pinky_01_l,5,AngVelMagMAE,0.016586946696043013,0.024341455847024917,0.007754509150981904
pinky_01_l,6,AngVelMAE,0.015130274742841721,0.02193198651075363,0.00680171176791191
pinky_01_l,6,AngVelMagMAE,0.01646990068256855,0.02824380435049534,0.011773903667926789
pinky_01_l,7,AngVelMAE,0.015658750757575036,0.022399214282631873,0.006740463525056837
pinky_01_l,7,AngVelMagMAE,0.0183809757232666,0.028545266017317772,0.010164290294051172
pinky_01_l,8,AngVelMAE,0.01671465076506138,0.026188192144036292,0.009473541378974912
pinky_01_l,8,AngVelMagMAE,0.02007331922650337,0.03350059911608696,0.013427279889583588
pinky_01_l,9,AngVelMAE,0.017726057767868043,0.02816551923751831,0.010439461469650267
pinky_01_l,9,AngVelMagMAE,0.020872796326875685,0.035804370790719985,0.0149315744638443
pinky_01_l,10,AngVelMAE,0.01890862099826336,0.03146982081234455,0.01256119981408119
pinky_01_l,10,AngVelMagMAE,0.023718923702836035,0.039786025136709216,0.01606710143387318
pinky_01_l,11,AngVelMAE,0.023195760697126387,0.03425425142049789,0.011058490723371506
pinky_01_l,11,AngVelMagMAE,0.029294727742671965,0.044935401529073715,0.01564067378640175
pinky_01_l,12,AngVelMAE,0.025178391486406326,0.03435558080673218,0.009177189320325851
pinky_01_l,12,AngVelMagMAE,0.03178441002964973,0.04420488178730011,0.012420471757650375
pinky_01_r,1,AngVelMAE,0.0527581050992012,0.04887935519218445,-0.003878749907016754
pinky_01_r,1,AngVelMagMAE,0.0690579131245613,0.06287810951471329,-0.006179803609848017
pinky_01_r,2,AngVelMAE,0.029254502803087234,0.02665738984942436,-0.002597112953662873
pinky_01_r,2,AngVelMagMAE,0.03654385954141617,0.03470955118536949,-0.001834308356046678
pinky_01_r,3,AngVelMAE,0.018506211042404175,0.017419004067778587,-0.0010872069746255889
pinky_01_r,3,AngVelMagMAE,0.022559208422899248,0.020178772509098053,-0.0023804359138011946
pinky_01_r,4,AngVelMAE,0.011907086335122585,0.015552759543061257,0.003645673207938672
pinky_01_r,4,AngVelMagMAE,0.013666081987321377,0.021582382172346114,0.007916300185024736
pinky_01_r,5,AngVelMAE,0.011395120061933994,0.01674097292125225,0.005345852859318257
pinky_01_r,5,AngVelMagMAE,0.013294503837823868,0.025480587035417557,0.012186083197593688
pinky_01_r,6,AngVelMAE,0.01112713348120451,0.015264056250452995,0.0041369227692484856
pinky_01_r,6,AngVelMagMAE,0.013512925431132316,0.021718401461839676,0.00820547603070736
pinky_01_r,7,AngVelMAE,0.011552008055150508,0.01333986297249794,0.0017878549173474326
pinky_01_r,7,AngVelMagMAE,0.01417755540460348,0.01766701564192772,0.00348946023732424
pinky_01_r,8,AngVelMAE,0.0128599775955081,0.01370788123458624,0.0008479036390781399
pinky_01_r,8,AngVelMagMAE,0.01572446748614311,0.01787314675748348,0.002148679271340371
pinky_01_r,9,AngVelMAE,0.013667452149093151,0.013295735605061055,-0.0003717165440320965
pinky_01_r,9,AngVelMagMAE,0.016888652369379996,0.01723080761730671,0.0003421552479267141
pinky_01_r,10,AngVelMAE,0.014762354455888272,0.013469988852739334,-0.0012923656031489372
pinky_01_r,10,AngVelMagMAE,0.017749901860952377,0.017196403071284293,-0.0005534987896680839
pinky_01_r,11,AngVelMAE,0.01631913110613823,0.013949680142104626,-0.002369450964033605
pinky_01_r,11,AngVelMagMAE,0.02066503055393696,0.01683184430003166,-0.0038331862539052984
pinky_01_r,12,AngVelMAE,0.017622973024845123,0.014093996211886405,-0.0035289768129587173
pinky_01_r,12,AngVelMagMAE,0.02231234237551689,0.017286739498376846,-0.005025602877140045
ring_01_l,1,AngVelMAE,0.04583337083458901,0.03795671984553337,-0.007876650989055635
ring_01_l,1,AngVelMagMAE,0.05813143029808998,0.03796976059675217,-0.020161669701337814
ring_01_l,2,AngVelMAE,0.019916634634137155,0.01826164796948433,-0.0016549866646528265
ring_01_l,2,AngVelMagMAE,0.024561750143766402,0.018136038444936275,-0.006425711698830126
ring_01_l,3,AngVelMAE,0.014817226864397525,0.01444100346416235,-0.00037622340023517505
ring_01_l,3,AngVelMagMAE,0.016143163107335566,0.014773963950574398,-0.001369199156761168
ring_01_l,4,AngVelMAE,0.010825697891414165,0.010799132660031319,-2.656523138284614e-05
ring_01_l,4,AngVelMagMAE,0.013111667148768902,0.011424242705106735,-0.0016874244436621676
ring_01_l,5,AngVelMAE,0.009816493466496467,0.010390883311629295,0.0005743898451328281
ring_01_l,5,AngVelMagMAE,0.011752852238714695,0.010363365150988102,-0.0013894870877265934
ring_01_l,6,AngVelMAE,0.010232990048825741,0.00969115886837244,-0.0005418311804533012
ring_01_l,6,AngVelMagMAE,0.012800915353000163,0.009171887300908566,-0.003629028052091598
ring_01_l,7,AngVelMAE,0.010424973256886006,0.008860033936798573,-0.0015649393200874336
ring_01_l,7,AngVelMagMAE,0.01336431372910738,0.008649049513041972,-0.004715264216065407
ring_01_l,8,AngVelMAE,0.011009791307151318,0.009657064266502858,-0.00135272704064846
ring_01_l,8,AngVelMagMAE,0.013909492827951907,0.009286676719784736,-0.0046228161081671715
ring_01_l,9,AngVelMAE,0.011457484401762485,0.01017228364944458,-0.0012852007523179044
ring_01_l,9,AngVelMagMAE,0.014346951246261596,0.009224130399525165,-0.005122820846736431
ring_01_l,10,AngVelMAE,0.01163989193737507,0.010880161821842194,-0.0007597301155328751
ring_01_l,10,AngVelMagMAE,0.014433683268725872,0.010185985080897807,-0.004247698187828065
